%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532641456777231732,0,0,0,0,0
1532641456778619983,0,0,0,0,0
1532641456780077691,0,0,0,0,0
1532641456781478562,0,0,0,0,0
1532641456782872691,0,0,0,0,0
1532641456784297381,0,0,0,0,0
1532641456785742875,0,0,0,0,0
1532641456787167662,0,0,0,0,0
1532641456788600583,0,0,0,0,0
1532641456790058372,0,0,0,0,0
1532641456791293286,0,0,0,0,0
1532641456792656392,0,0,0,0,0
1532641456794026577,0,0,0,0,0
1532641456795444769,0,0,0,0,0
1532641456796880783,0,0,0,0,0
1532641456798207051,0,0,0,0,0
1532641456799698327,0,0,0,0,0
1532641456801007829,0,0,0,0,0
1532641456861767727,0,0,0,0,0
1532641456863046692,0,0,0,0,0
1532641456864462246,0,0,0,0,0
1532641456865929456,0,0,0,0,0
1532641456867488305,0,0,0,0,0
1532641456868794984,0,0,0,0,0
1532641456870263894,0,0,0,0,0
1532641456871544179,0,0,0,0,0
1532641456872873743,0,0,0,0,0
1532641456874356079,0,0,0,0,0
1532641456875909866,0,0,0,0,0
1532641456877186976,0,0,0,0,0
1532641456878736213,0,0,0,0,0
1532641456880054387,0,0,0,0,0
1532641456881389946,0,0,0,0,0
1532641456882862453,0,0,0,0,0
1532641456884197289,0,0,0,0,0
1532641456945934312,0,0,0,0,0
1532641456947400885,0,0,0,0,0
1532641456948988924,0,0,0,0,0
1532641456950253502,0,0,0,0,0
1532641456951657886,0,0,0,0,0
1532641456953071328,0,0,0,0,0
1532641456954357189,0,0,0,0,0
1532641456955764540,0,0,0,0,0
1532641456957113392,0,0,73,0,0
1532641456958597302,0,0,0,0,0
1532641456959935294,0,0,94,0,0
1532641456961467609,0,0,143,0,0
1532641456962928768,0,0,6,0,0
1532641456964289478,0,0,6,0,0
1532641456965600333,0,1,3,0,0
1532641456966994652,0,6,7,0,0
1532641456968312542,0,26,5,0,0
1532641456969661690,0,51,7,0,0
1532641457030344751,0,69,5,0,0
1532641457031834502,0,79,7,0,0
1532641457033206313,0,88,7,0,0
1532641457034563038,0,105,15,0,0
1532641457035937014,0,124,8,0,0
1532641457037554579,0,134,16,0,0
1532641457038843005,0,150,7,0,0
1532641457040257219,0,176,7,0,0
1532641457041569642,0,195,6,0,0
1532641457043071104,0,229,716,0,0
1532641457044468522,0,247,735,0,0
1532641457046029761,0,280,758,0,24
1532641457047394471,0,293,772,1,123
1532641457048856435,0,309,789,0,238
1532641457050370350,0,320,795,0,460
1532641457051802834,0,338,802,0,570
1532641457053258726,0,350,808,1,631
1532641457054592352,0,364,812,0,681
1532641457114480798,0,373,821,0,706
1532641457115912820,0,381,828,0,730
1532641457117321987,0,384,834,0,751
1532641457118790004,0,392,840,0,761
1532641457120129946,0,398,845,0,770
1532641457121474348,0,398,845,0,784
1532641457122842919,0,406,850,0,793
1532641457124239310,0,411,854,0,799
1532641457125540786,0,417,860,0,807
1532641457126981216,0,425,864,0,815
1532641457128289855,0,431,864,0,825
1532641457129651225,0,437,866,0,829
1532641457131018060,0,441,866,0,838
1532641457132267078,0,448,860,0,845
1532641457133603184,0,447,841,0,850
1532641457134938907,0,461,828,0,860
1532641457136431681,0,463,835,0,868
1532641457198651706,0,471,839,0,878
1532641457200057748,0,471,850,0,882
1532641457201401532,0,475,856,0,887
1532641457202768795,0,475,862,0,892
1532641457204154688,0,478,863,0,896
1532641457205497271,0,479,859,0,898
1532641457206823066,0,474,830,0,900
1532641457208176015,0,478,825,0,902
1532641457209773600,0,475,823,0,906
1532641457211095602,0,477,828,0,908
1532641457212495175,0,466,822,0,911
1532641457213940737,0,463,906,0,912
1532641457215447034,0,460,909,0,914
1532641457217028439,0,456,910,0,914
1532641457218487275,0,444,914,0,917
1532641457219944528,0,441,916,0,919
1532641457221453424,0,434,920,0,920
1532641457222832298,0,433,922,2,920
1532641457283161042,0,424,926,0,922
1532641457284529706,0,431,930,0,924
1532641457285946148,0,429,933,0,923
1532641457287344285,0,432,935,0,923
1532641457288877704,0,433,938,0,923
1532641457290282634,0,438,941,0,922
1532641457291710421,0,446,943,0,922
1532641457293155331,0,444,944,0,923
1532641457294554343,0,443,945,0,924
1532641457295999111,0,445,944,0,924
1532641457297656380,0,445,946,0,925
1532641457298887568,0,446,946,0,927
1532641457300302002,0,443,946,0,928
1532641457301861437,0,425,946,0,930
1532641457303267126,0,422,946,0,930
1532641457304598882,0,414,946,1,933
1532641457305896059,0,886,887,0,935
1532641457307303863,0,887,887,0,936
1532641457367420484,0,887,888,0,938
1532641457368848456,0,888,888,0,939
1532641457370242529,0,887,888,0,941
1532641457371563180,0,886,887,0,942
1532641457372889667,0,887,887,0,944
1532641457374387551,0,886,886,0,944
1532641457375890048,0,884,885,0,945
1532641457377252042,0,884,884,0,945
1532641457378526239,0,882,882,0,947
1532641457379860899,0,882,882,0,948
1532641457381173209,0,882,882,0,948
1532641457382579330,0,882,882,0,949
