%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532641464788458889,0,12,13,0,0
1532641464789926425,0,11,17,0,0
1532641464791437554,0,18,11,0,0
1532641464792934794,0,28,8,0,0
1532641464794279584,0,78,18,0,0
1532641464795620070,0,127,15,0,0
1532641464797031573,0,170,721,0,0
1532641464798328564,0,213,748,0,0
1532641464799776190,0,252,774,0,0
1532641464801367078,0,289,795,0,0
1532641464802920268,0,331,809,0,0
1532641464804248744,0,355,824,0,0
1532641464805684314,0,373,835,0,76
1532641464807126989,0,392,844,0,413
1532641464808529774,0,405,852,0,611
1532641464810023216,0,421,858,0,710
1532641464870004024,0,442,861,0,763
1532641464871400766,0,453,868,0,794
1532641464873003347,0,471,871,0,813
1532641464874413918,0,480,879,0,829
1532641464875984711,0,492,881,0,843
1532641464877460227,0,495,886,0,854
1532641464878822459,0,502,888,0,863
1532641464880335369,0,508,892,0,868
1532641464881734650,0,513,893,0,877
1532641464883286134,0,519,895,0,884
1532641464884602160,0,526,898,0,889
1532641464886285778,0,527,900,0,893
1532641464887589827,0,531,903,0,898
1532641464888892969,0,532,904,0,903
1532641464890311735,0,535,905,0,906
1532641464891558879,0,545,911,1,909
1532641464892865960,0,551,912,0,912
1532641464954309624,0,553,915,0,914
1532641464955724492,0,553,917,0,914
1532641464957121201,0,563,920,0,918
1532641464958449327,0,573,922,0,920
1532641464959741747,0,580,923,0,923
1532641464961318984,0,583,924,0,924
1532641464962644066,0,592,927,0,926
1532641464964080617,0,592,928,0,928
1532641464965419138,0,594,930,0,930
1532641464966806254,0,597,931,0,932
1532641464968293130,0,594,932,0,934
1532641464969809646,0,598,932,0,937
1532641464971212829,0,598,934,0,938
1532641464972569111,0,595,933,0,939
1532641464973910208,0,595,934,0,941
1532641464975255557,0,599,936,0,943
1532641464976657112,0,597,937,0,945
1532641464978110444,0,591,939,0,944
1532641465038508561,0,587,940,0,946
1532641465039939175,0,583,941,0,947
1532641465041420314,0,578,942,0,948
1532641465042800649,0,574,943,0,950
1532641465044188504,0,570,945,0,950
1532641465045529786,0,566,945,0,950
1532641465046980449,0,562,946,0,952
1532641465048486489,0,891,891,0,953
1532641465049758914,0,890,890,0,955
1532641465051166917,0,888,888,0,956
1532641465052588773,0,885,886,0,958
1532641465054242454,0,882,882,0,958
1532641465055758679,0,881,880,0,961
1532641465057167007,0,880,880,0,961
1532641465058539279,0,879,879,0,962
1532641465059848718,0,880,880,0,963
1532641465061210889,0,883,883,0,966
1532641465062485903,0,885,886,0,967
1532641465122816183,0,887,887,0,967
1532641465124251759,0,889,888,0,967
1532641465125597106,0,889,890,0,967
1532641465126999736,0,891,891,0,968
1532641465128598133,0,890,890,0,968
1532641465130040701,0,890,889,0,969
1532641465131449354,0,885,886,0,968
1532641465132866294,0,880,880,0,969
1532641465134261353,0,877,878,0,969
1532641465135773288,0,875,875,0,969
1532641465137457721,0,876,876,0,969
1532641465138926805,0,877,877,0,970
1532641465140347100,0,877,876,0,969
1532641465141742714,0,878,878,0,969
1532641465143200847,0,879,879,0,969
1532641465144548506,0,882,882,0,968
1532641465145898097,0,883,883,0,968
1532641465147313030,0,885,885,0,968
1532641465207264661,0,886,886,0,968
1532641465208639214,0,881,881,0,967
1532641465210017747,0,875,875,0,967
1532641465211681471,0,870,870,0,966
1532641465213082783,0,861,861,0,965
1532641465214403502,0,861,861,0,965
1532641465215847866,0,858,858,0,963
1532641465217243378,0,854,854,0,963
1532641465218589396,0,849,849,0,963
1532641465220104895,0,845,844,0,960
1532641465221722642,0,834,835,0,960
1532641465223247604,0,828,829,0,959
1532641465224561102,0,823,822,0,957
1532641465225983474,0,818,818,0,955
1532641465227380409,0,808,809,0,952
1532641465228754205,0,800,800,0,949
1532641465230099527,0,793,792,0,945
1532641465291468570,0,784,785,0,943
1532641465292867044,0,778,778,0,938
1532641465294302946,0,768,768,0,933
1532641465295789417,0,757,758,0,929
1532641465297222643,0,748,748,0,922
1532641465298706175,0,742,742,0,915
1532641465300140797,0,731,730,0,908
1532641465301468622,0,720,720,0,897
1532641465302841883,0,700,698,0,886
1532641465304249550,0,683,682,0,876
1532641465305615716,0,664,664,0,862
1532641465307089782,0,637,638,0,855
1532641465308415933,0,594,594,0,841
1532641465309783161,0,551,550,0,826
1532641465311133369,0,498,497,0,808
1532641465312524608,0,446,443,0,782
1532641465313895520,0,370,368,0,754
1532641465315188589,0,278,279,0,728
1532641465375746170,0,243,241,0,669
1532641465377163363,0,140,135,0,616
1532641465378458968,0,5,5,0,542
1532641465379919843,0,6,5,0,445
1532641465381343793,0,5,5,0,321
1532641465382657910,0,2,0,0,158
1532641465384064567,0,0,0,0,83
1532641465385456415,0,1,0,0,33
1532641465386902323,0,0,0,0,0
1532641465388386381,0,0,0,0,0
1532641465389747200,0,2,0,0,0
1532641465391319689,0,0,0,0,0
1532641465392774040,0,0,0,0,0
1532641465394105513,0,0,0,0,0
1532641465395527998,0,0,0,0,0
1532641465396811067,0,0,0,0,0
1532641465398260820,0,0,0,0,0
1532641465399507514,0,0,0,0,0
1532641465460098958,0,0,0,0,0
1532641465461462648,0,0,0,0,0
1532641465462878987,0,0,0,0,0
1532641465464440486,0,0,0,0,0
1532641465465887218,0,0,0,0,0
1532641465467170753,0,0,0,0,0
1532641465468651073,0,0,0,0,0
1532641465470058366,0,3,0,0,0
1532641465471484704,0,0,0,0,0
1532641465472682728,0,0,0,0,0
1532641465474092653,0,0,0,0,0
1532641465475602100,0,0,0,0,0
1532641465476840321,0,0,0,0,0
1532641465478217666,0,0,0,0,0
1532641465479516557,0,0,0,0,0
1532641465480982472,0,0,0,0,0
1532641465482313004,0,0,0,0,0
1532641465544317862,0,0,0,0,0
1532641465545833516,0,0,0,0,0
1532641465547319190,0,0,0,0,0
1532641465548649416,0,0,0,0,0
1532641465550032580,0,0,0,0,0
1532641465551694637,0,0,0,0,0
1532641465553045238,0,0,0,0,0
1532641465554544823,0,0,0,0,0
1532641465556106280,0,0,0,0,0
1532641465557483007,0,0,0,0,0
1532641465558915109,0,0,0,0,0
1532641465560268033,0,0,0,0,0
1532641465561739189,0,0,0,0,126
1532641465563168963,0,0,0,0,167
1532641465564591167,0,0,0,0,212
1532641465565932567,0,0,0,0,271
1532641465567319813,0,0,0,0,362
1532641465568725086,0,1,0,0,412
1532641465628706225,0,1,0,0,429
1532641465630115954,0,1,0,0,451
1532641465631424120,0,1,0,0,450
1532641465632926168,0,2,0,0,466
1532641465634303266,0,0,0,0,489
1532641465635716893,0,1,0,0,489
1532641465637056277,0,1,0,0,486
1532641465638609214,0,1,0,0,522
1532641465640087567,0,1,0,0,520
1532641465641545313,0,19,0,0,546
1532641465643066018,0,21,0,0,555
1532641465644600504,0,21,0,0,584
1532641465645902599,0,23,0,0,628
1532641465647186107,0,22,233,0,645
1532641465648633851,0,23,386,0,667
1532641465649902807,0,24,528,0,688
1532641465651260165,0,23,587,0,699
1532641465652602407,0,23,616,0,723
1532641465712887349,0,23,649,0,746
1532641465714316782,0,23,684,0,769
1532641465715717883,0,23,719,0,784
1532641465717009339,0,27,752,0,790
1532641465718463154,0,79,772,0,808
1532641465719956824,0,105,796,0,816
1532641465721304550,0,151,810,0,823
1532641465722701551,0,180,825,0,832
1532641465724144812,0,205,832,0,838
1532641465725557577,0,213,841,0,845
1532641465726907882,0,232,850,0,851
1532641465728357996,0,239,855,0,856
1532641465729620389,0,240,861,0,856
1532641465731025824,0,243,867,0,855
1532641465732408810,0,255,873,0,856
1532641465733836296,0,268,877,0,858
1532641465735254195,0,292,881,0,862
1532641465736663280,0,292,883,0,867
1532641465797296102,0,311,889,0,870
1532641465798779844,0,328,893,0,872
1532641465800100433,0,343,896,0,877
1532641465801556340,0,357,900,0,883
1532641465803007159,0,368,898,0,887
1532641465804387829,0,381,898,0,891
1532641465805692319,0,394,898,0,894
1532641465807174418,0,407,901,0,897
1532641465808601508,0,430,902,0,897
1532641465809999521,0,441,903,0,896
1532641465811461454,0,452,903,0,899
1532641465812846392,0,466,900,0,902
1532641465814161792,0,477,899,0,903
1532641465815612379,0,476,894,0,903
1532641465816932672,0,486,887,0,905
1532641465818311900,0,492,885,0,906
1532641465819751247,0,495,878,0,908
1532641465881486092,0,505,0,0,909
1532641465882983149,0,504,4,0,911
1532641465884392369,0,511,4,0,911
1532641465885768312,0,517,8,0,911
1532641465887175493,0,524,3,0,913
1532641465888595504,0,527,4,0,914
1532641465889866947,0,533,5,0,914
1532641465891282677,0,539,8,0,915
1532641465892716570,0,544,4,0,915
1532641465894177336,0,549,10,0,914
1532641465895456985,0,549,3,0,914
1532641465896965821,0,562,3,0,914
1532641465898426614,0,567,9,0,916
1532641465899895391,0,567,8,0,917
1532641465901226049,0,573,9,0,919
1532641465902532975,0,570,2,0,919
1532641465903841018,0,573,3,0,921
1532641465905161599,0,575,3,0,923
1532641465965652454,0,579,10,0,923
1532641465967192666,0,578,5,0,925
1532641465968662076,0,579,12,0,925
1532641465970005969,0,580,7,0,926
1532641465971444843,0,584,6,0,926
1532641465973016656,0,586,6,0,925
1532641465974461538,0,586,4,0,927
1532641465975876333,0,587,10,0,926
1532641465977371964,0,588,5,0,925
1532641465978943597,0,589,13,0,925
1532641465980430852,0,587,14,0,922
1532641465981958452,0,589,14,0,922
1532641465983400020,0,588,12,0,920
1532641465984814702,0,588,8,0,920
1532641465986357479,0,589,23,0,919
1532641465987715271,0,588,16,0,920
1532641465989161221,0,585,9,0,917
1532641465990553534,0,583,8,0,919
1532641466050168785,0,581,12,0,919
1532641466051555614,0,572,24,0,919
1532641466052948114,0,568,13,0,917
1532641466054427760,0,559,13,0,915
1532641466055869122,0,548,10,0,910
1532641466057265684,0,384,383,0,906
1532641466058748361,0,373,373,0,902
1532641466060222021,0,368,372,0,901
1532641466061715633,0,365,358,0,898
1532641466063023738,0,355,356,0,891
1532641466064429024,0,350,349,0,887
1532641466065946337,0,341,341,0,882
1532641466067246119,0,329,328,0,873
1532641466068740472,0,307,308,0,862
1532641466070336990,0,292,289,0,851
1532641466071736358,0,272,270,0,838
1532641466073162952,0,253,252,0,823
1532641466134388308,0,214,847,0,811
1532641466135705272,0,842,841,0,795
1532641466137214513,0,837,837,0,786
1532641466138608058,0,832,832,0,774
1532641466140057902,0,827,827,0,761
1532641466141497635,0,823,821,0,748
1532641466142903666,0,816,816,0,737
1532641466144406473,0,811,810,0,728
1532641466145902851,0,803,802,0,709
1532641466147353141,0,797,797,0,694
1532641466148739520,0,791,790,0,679
1532641466150151434,0,782,783,0,664
1532641466151555389,0,773,773,0,639
1532641466152931751,0,765,763,0,607
1532641466154461646,0,753,752,0,551
1532641466155865482,0,740,739,0,493
1532641466157340008,0,722,720,0,440
1532641466158668998,0,692,692,0,407
1532641466218697140,0,617,617,0,376
1532641466220104649,0,600,601,0,350
1532641466221536825,0,574,573,0,319
1532641466222887557,0,534,535,0,276
1532641466224531396,0,490,489,0,260
1532641466225944940,0,436,433,0,244
1532641466227339074,0,364,362,0,223
1532641466228829008,0,259,254,0,208
1532641466230334030,0,97,94,0,197
1532641466231771349,0,0,0,0,160
1532641466233179639,0,0,0,0,148
1532641466234594043,0,0,0,0,154
1532641466235894071,0,0,0,0,103
1532641466237216235,0,0,0,0,4
1532641466238667106,0,0,0,0,0
1532641466240066464,0,0,0,0,0
1532641466241560768,0,0,0,0,0
1532641466243014370,0,0,0,0,0
1532641466303027900,0,0,0,0,0
1532641466304398498,0,0,0,0,0
1532641466305838126,0,0,0,0,0
1532641466307261513,0,2,0,0,0
1532641466308698057,0,0,0,0,0
1532641466310200470,0,0,0,0,0
1532641466311533752,0,0,0,0,0
1532641466312935556,0,0,0,0,0
1532641466314344638,0,0,0,0,0
1532641466315645126,0,0,0,0,0
1532641466317061873,0,0,0,0,0
1532641466318573574,0,0,0,0,0
1532641466319939802,0,0,0,0,0
1532641466321406934,0,0,0,0,0
1532641466322857562,0,0,0,0,0
1532641466324202603,0,0,0,0,0
1532641466325720632,0,0,0,0,0
1532641466327029442,0,0,0,0,0
1532641466387339843,0,0,0,0,0
1532641466388723801,0,0,0,0,0
1532641466390145840,0,1,0,0,0
1532641466391553717,0,0,0,0,0
1532641466392836972,0,0,0,0,0
1532641466394387541,0,0,0,0,0
1532641466395889768,0,0,0,0,0
1532641466397468007,0,0,0,0,0
1532641466399010181,0,0,0,0,0
1532641466400488122,0,0,0,0,0
1532641466401757358,0,0,0,0,0
1532641466403300767,0,0,0,0,0
1532641466404766870,0,0,0,0,0
1532641466406200116,0,0,0,0,0
1532641466407725183,0,0,0,0,0
1532641466409070437,0,0,0,0,0
1532641466410590125,0,0,0,0,0
1532641466471638539,0,0,0,0,0
