%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532640921211529132,0,0,0,0,0
1532640921212922835,0,0,0,0,0
1532640921214350717,0,0,0,0,0
1532640921215759874,0,0,0,0,0
1532640921217233036,0,0,0,0,0
1532640921218651666,0,0,0,0,0
1532640921220031050,0,0,0,0,0
1532640921221491843,0,0,0,0,0
1532640921222934894,0,0,0,0,0
1532640921224375565,0,0,0,0,0
1532640921225641195,0,0,2,0,0
1532640921227056265,0,0,0,0,0
1532640921228393426,0,0,0,0,0
1532640921229741193,0,0,0,0,0
1532640921231054879,0,0,0,0,0
1532640921232431075,0,0,0,0,0
1532640921292834188,0,0,0,0,0
1532640921294306587,0,0,0,0,0
1532640921295676910,0,0,0,0,0
1532640921297047975,0,0,0,0,0
1532640921299863217,0,0,0,0,0
1532640921301279546,0,0,0,0,0
1532640921302738600,0,0,0,0,0
1532640921304165902,0,0,0,0,0
1532640921305730583,0,0,0,0,0
1532640921307190677,0,0,0,0,0
1532640921308743252,0,0,0,0,0
1532640921310236144,0,0,0,0,0
1532640921311688428,0,0,0,0,0
1532640921312985865,0,0,0,0,0
1532640921314420735,0,0,0,0,0
1532640921315810426,0,0,0,0,0
1532640921317171771,0,0,0,0,0
1532640921377244277,0,0,0,0,0
1532640921378815597,0,0,0,0,0
1532640921380227119,0,0,0,0,0
1532640921381667036,0,0,0,0,0
1532640921383084993,0,0,0,0,0
1532640921384514298,0,0,0,0,0
1532640921386065269,0,0,0,0,0
1532640921387441677,0,0,0,0,0
1532640921388710472,0,0,0,0,0
1532640921390173691,0,0,0,0,0
1532640921391886560,0,0,0,0,0
1532640921393296046,0,0,0,0,0
1532640921394663629,0,0,0,0,0
1532640921396238073,0,0,0,0,0
1532640921397637393,0,0,0,0,0
1532640921399214129,0,0,0,0,0
1532640921400594655,0,0,0,0,0
1532640921402055584,0,0,0,0,0
1532640921461456485,0,0,0,0,0
1532640921462956336,0,0,0,0,0
1532640921464329683,0,0,0,0,0
1532640921465804187,0,0,0,0,0
1532640921467315937,0,0,0,0,0
1532640921468773004,0,0,0,0,0
1532640921470073312,0,0,0,0,0
1532640921471422618,0,0,0,0,0
1532640921472813810,0,0,0,0,0
1532640921474506060,0,0,0,0,0
1532640921475883208,0,0,0,0,0
1532640921477537105,0,0,0,0,0
1532640921478980331,0,0,0,0,0
1532640921480247635,0,0,0,0,0
1532640921481660248,0,0,0,0,0
1532640921483083058,0,0,0,0,0
1532640921484364181,0,0,0,0,0
1532640921485696090,0,0,0,0,0
1532640921545954591,0,0,0,0,0
1532640921547364190,0,0,0,0,0
1532640921548767965,0,0,0,0,0
1532640921550121638,0,0,0,0,0
1532640921551492973,0,0,0,0,0
1532640921552989589,0,0,0,0,0
1532640921554378115,0,0,0,0,0
1532640921555687035,0,0,0,0,0
1532640921557080405,0,0,0,0,0
1532640921558552636,0,0,0,0,0
1532640921559855900,0,0,0,0,0
1532640921561289508,0,0,0,0,0
1532640921562640543,0,0,0,0,0
1532640921564067953,0,0,0,0,0
1532640921565474084,0,0,0,0,0
1532640921566903156,0,0,0,0,0
1532640921568110480,0,0,0,0,0
1532640921630088886,0,0,0,0,0
1532640921631498479,0,0,0,0,0
1532640921632957574,0,0,0,0,0
1532640921634652768,0,0,0,0,0
1532640921636117290,0,0,0,0,0
1532640921637575430,0,0,0,0,0
1532640921638995608,0,0,0,0,0
1532640921640431934,0,0,0,0,0
1532640921641926390,0,0,0,0,0
1532640921643344813,0,0,0,0,0
1532640921644728127,0,0,0,0,0
1532640921646157503,0,0,0,0,0
1532640921647614462,0,0,0,0,0
1532640921648990340,0,0,0,0,0
1532640921650441006,0,0,0,0,0
1532640921651875292,0,0,0,0,0
1532640921653277265,0,0,0,0,0
1532640921654632858,0,0,0,0,0
1532640921714422472,0,0,0,0,0
1532640921716026033,0,0,0,0,0
1532640921717689872,0,0,0,0,0
1532640921719109568,0,0,0,0,0
1532640921720516049,0,0,0,0,0
1532640921721874333,0,0,0,0,0
1532640921723304389,0,0,0,0,0
1532640921724597779,0,0,0,0,0
1532640921726074383,0,0,0,0,0
1532640921727517970,0,0,0,0,0
1532640921729041169,0,0,0,0,0
1532640921730461328,0,0,0,0,0
1532640921731917251,0,0,0,0,0
1532640921733476635,0,0,0,0,0
1532640921734934111,0,0,0,0,0
1532640921736374383,0,0,0,0,0
1532640921737800757,0,0,0,0,0
1532640921739174449,0,0,0,0,0
1532640921798709818,0,0,0,0,0
1532640921800114064,0,0,0,0,0
1532640921801551868,0,0,0,0,0
1532640921802972055,0,0,0,0,0
1532640921804386642,0,0,0,0,0
1532640921806028417,0,0,0,0,0
1532640921807481152,0,0,0,0,0
1532640921808938610,0,0,0,0,0
1532640921810456910,0,0,0,0,0
1532640921811898280,0,0,0,0,0
1532640921813482109,0,0,0,0,0
1532640921814929943,0,0,0,0,0
1532640921816391727,0,0,0,0,0
1532640921817790809,0,0,0,0,0
1532640921819139778,0,0,0,0,0
1532640921820413717,0,0,0,0,0
1532640921821927264,0,0,0,0,0
1532640921823305001,0,0,0,0,0
1532640921883587777,0,0,0,0,0
1532640921885077337,0,0,0,0,0
1532640921886522806,0,0,0,0,0
1532640921887843096,0,0,0,0,0
1532640921889251825,0,0,0,97,0
1532640921890542258,0,0,0,163,0
1532640921892198706,0,0,0,209,0
1532640921893555260,0,0,0,228,0
1532640921895070348,0,0,0,260,0
1532640921896471856,0,1,2,286,0
1532640921897978023,0,56,61,296,0
1532640921899278657,0,134,134,300,0
1532640921900739852,0,225,226,305,0
1532640921902268797,0,299,299,317,0
1532640921903575144,0,369,375,331,0
1532640921904944819,0,429,428,348,0
1532640921906297655,0,478,479,387,0
1532640921967367561,0,525,526,422,0
1532640921968810118,0,561,561,463,154
1532640921970222275,0,596,598,489,333
1532640921971553453,0,623,624,506,459
1532640921972938098,0,647,647,524,511
1532640921974317952,0,667,669,552,546
1532640921975720975,0,684,684,590,580
1532640921977154989,0,697,697,612,616
1532640921978574855,0,707,707,625,643
1532640921979918232,0,715,715,639,667
1532640921981392940,0,722,722,660,681
1532640921982881635,0,727,727,669,694
1532640921984223920,0,735,736,682,711
1532640921985615072,0,738,738,695,722
1532640921987023187,0,745,745,714,734
1532640921988337118,0,751,751,725,745
1532640921989772334,0,759,759,736,756
1532640921991113173,0,764,765,748,768
1532640922051559170,0,771,769,754,780
1532640922053048853,0,773,773,766,791
1532640922054579546,0,778,779,774,799
1532640922055929578,0,781,781,780,811
1532640922057425964,0,784,784,784,817
1532640922058790955,0,789,789,789,821
1532640922060203399,0,793,793,791,826
1532640922061563349,0,795,795,795,830
1532640922062925568,0,798,798,801,834
1532640922064303428,0,800,800,805,839
1532640922065841665,0,802,802,810,845
1532640922067186548,0,802,802,813,849
1532640922068559118,0,803,803,815,854
1532640922069942004,0,803,804,818,858
1532640922071302708,0,806,805,820,863
1532640922072710289,0,808,808,824,867
1532640922074148046,0,810,810,828,871
1532640922075530117,0,813,813,831,876
1532640922135954571,0,815,815,833,878
1532640922137322619,0,816,816,835,880
1532640922138766742,0,818,818,836,883
1532640922140189801,0,820,819,837,885
1532640922141584381,0,822,822,840,887
1532640922142944190,0,824,825,842,890
1532640922144609528,0,826,827,846,892
1532640922145926515,0,828,827,848,894
1532640922147343854,0,830,829,850,895
1532640922148700067,0,828,828,852,899
1532640922150227357,0,828,828,853,900
1532640922151747794,0,829,829,855,903
1532640922153182183,0,829,829,857,905
1532640922154610967,0,830,830,858,906
1532640922156062332,0,832,832,860,908
1532640922157671601,0,834,835,862,909
1532640922158999305,0,836,836,864,911
1532640922220292458,0,838,838,866,912
1532640922221643625,0,839,840,867,913
1532640922223118853,0,841,841,868,914
1532640922224430612,0,841,842,871,915
1532640922225806131,0,843,843,872,917
1532640922227202387,0,844,845,873,918
1532640922228610726,0,846,847,874,919
1532640922230107733,0,846,847,875,920
1532640922231507279,0,848,848,875,921
1532640922232991056,0,848,849,877,922
1532640922234295754,0,848,846,878,922
1532640922235741210,0,849,850,879,922
1532640922237077707,0,849,850,880,923
1532640922238492470,0,849,850,880,924
1532640922240001191,0,849,850,880,925
1532640922241508436,0,557,917,881,925
1532640922242892903,0,553,917,883,926
1532640922244239838,0,552,917,884,927
1532640922304501752,0,552,918,885,927
1532640922305886272,0,555,918,886,927
1532640922307301708,0,554,918,887,928
1532640922308652632,0,552,919,886,928
1532640922310006909,0,552,919,887,928
1532640922311305533,0,556,919,887,929
1532640922312796566,0,557,920,886,929
1532640922314163810,0,558,920,887,929
1532640922315569512,0,558,920,886,930
1532640922316953441,0,558,919,886,930
1532640922318377060,0,558,919,886,931
1532640922319874894,0,557,919,887,930
1532640922321163834,0,557,919,887,931
1532640922322534042,0,557,919,889,932
1532640922323820742,0,558,920,889,931
1532640922325209852,0,561,920,888,932
1532640922326706292,0,562,920,888,932
1532640922328110607,0,563,921,887,932
1532640922388850378,0,565,921,886,932
1532640922390268405,0,565,921,884,932
1532640922391642621,0,565,921,885,932
1532640922392979737,0,565,921,885,933
1532640922394411097,0,565,920,885,933
1532640922395778262,0,566,921,884,933
1532640922397207503,0,569,920,884,933
1532640922398651704,0,569,920,883,933
1532640922400181229,0,570,919,884,933
1532640922401502849,0,569,918,883,933
1532640922403016962,0,568,917,883,933
1532640922404364308,0,568,917,882,933
1532640922405720554,0,566,915,882,933
1532640922407080149,0,566,914,880,933
1532640922408429246,0,565,912,879,933
1532640922409706883,0,565,911,878,934
1532640922411108369,0,566,910,878,934
1532640922412481906,0,563,910,877,935
1532640922473255789,0,562,910,876,934
1532640922474687314,0,564,910,876,934
1532640922476106313,0,563,909,876,934
1532640922477522907,0,564,911,878,934
1532640922478918323,0,564,911,878,934
1532640922480506090,0,563,912,876,933
1532640922481953064,0,561,911,878,933
1532640922483396358,0,559,910,879,934
1532640922484836107,0,558,909,878,934
1532640922486233643,0,557,908,878,934
1532640922487629541,0,555,906,877,935
1532640922489034143,0,552,904,876,935
1532640922490410780,0,550,904,875,934
1532640922491804540,0,548,903,875,935
1532640922493224105,0,545,903,875,935
1532640922494481890,0,544,901,874,935
1532640922495757613,0,542,900,873,935
1532640922557324514,0,540,900,872,935
1532640922558718256,0,539,900,872,936
1532640922560087579,0,539,899,872,936
1532640922561543414,0,538,899,872,936
1532640922562987249,0,536,899,873,936
1532640922564414127,0,532,898,873,936
1532640922565847995,0,531,898,873,936
1532640922567160062,0,531,897,873,936
1532640922568643028,0,530,897,874,936
1532640922570107968,0,527,896,874,936
1532640922571568295,0,527,895,874,936
1532640922572813034,0,523,895,874,936
1532640922574128979,0,521,896,874,936
1532640922575434409,0,519,896,874,935
1532640922576664624,0,519,895,873,935
1532640922577961653,0,517,895,872,934
1532640922579304829,0,518,894,871,934
1532640922580726445,0,519,894,868,933
1532640922641715854,0,520,892,866,932
1532640922643220495,0,521,889,864,933
1532640922644535063,0,522,887,864,932
1532640922646036583,0,523,885,863,933
1532640922647428431,0,525,884,862,933
1532640922648809087,0,527,883,862,933
1532640922650243155,0,528,883,861,933
1532640922651655234,0,528,881,861,932
1532640922653047018,0,528,881,862,932
1532640922654703387,0,528,879,862,932
1532640922656075823,0,528,880,862,932
1532640922657620842,0,529,879,862,932
1532640922659173043,0,528,878,861,930
1532640922660634786,0,527,879,861,931
1532640922662090774,0,525,880,861,930
1532640922663466078,0,520,881,861,931
1532640922664840565,0,514,882,861,929
1532640922666362425,0,511,882,861,929
1532640922726050381,0,509,883,861,929
1532640922727388000,0,505,884,860,928
1532640922729022265,0,503,884,859,930
1532640922730472036,0,503,883,857,929
1532640922732028799,0,501,883,856,929
1532640922733443304,0,501,882,855,929
1532640922734808621,0,500,881,854,929
1532640922736413873,0,500,881,854,929
1532640922737692302,0,501,883,853,929
1532640922739122800,0,502,883,853,928
1532640922740615332,0,503,883,853,928
1532640922742105273,0,505,884,853,928
1532640922743645159,0,507,885,851,927
1532640922745095459,0,508,886,850,927
1532640922746483985,0,510,886,850,928
1532640922747925284,0,510,886,851,928
1532640922749333234,0,510,886,851,928
1532640922810449254,0,513,887,851,928
1532640922811793887,0,515,887,851,928
1532640922813241859,0,520,888,850,928
1532640922814570794,0,523,888,852,929
1532640922815962808,0,525,889,853,929
1532640922817459689,0,525,889,852,929
1532640922818931628,0,527,890,852,929
1532640922820382942,0,527,890,852,929
1532640922821830891,0,528,890,852,929
1532640922823511799,0,528,890,852,930
1532640922824891683,0,530,890,851,930
1532640922826466086,0,531,891,851,930
1532640922827865509,0,531,891,849,930
1532640922829309019,0,531,891,850,930
1532640922830831330,0,532,892,850,930
1532640922832196086,0,532,891,849,930
1532640922833724621,0,533,892,849,930
1532640922835252177,0,533,892,849,930
1532640922894639450,0,533,892,849,930
1532640922895986175,0,533,893,850,930
1532640922897342220,0,533,893,848,930
1532640922899009417,0,533,892,849,931
1532640922900383467,0,533,893,850,930
1532640922901832923,0,534,893,850,930
1532640922903382358,0,534,893,851,930
1532640922904822197,0,534,893,851,928
1532640922906134811,0,534,893,851,931
1532640922907600033,0,534,891,851,930
1532640922908871129,0,534,891,851,930
1532640922910441047,0,534,890,851,931
1532640922911833499,0,534,888,851,931
1532640922913185696,0,534,884,850,931
1532640922914560564,0,535,881,850,931
