%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532640914043449108,0,0,0,0,0
1532640914044817825,0,0,0,0,0
1532640914046122796,0,0,0,0,0
1532640914047515261,0,0,0,0,0
1532640914049023861,0,0,0,0,0
1532640914050396468,0,0,0,0,0
1532640914051865330,0,0,0,0,0
1532640914053226680,0,0,0,0,0
1532640914054569236,0,0,0,0,0
1532640914055938873,0,0,0,0,0
1532640914057325865,0,0,0,0,0
1532640914058510048,0,0,0,0,0
1532640914059709725,0,0,0,0,0
1532640914060985230,0,0,0,0,0
1532640914062297721,0,0,0,0,0
1532640914063516669,0,0,0,0,0
1532640914064823851,0,0,0,0,0
1532640914066219418,0,0,0,0,0
1532640914127847140,0,0,0,0,0
1532640914129220193,0,1,0,0,0
1532640914130572571,0,0,0,0,0
1532640914132172394,0,0,0,0,0
1532640914133644450,0,0,0,0,0
1532640914135010275,0,0,0,0,0
1532640914136281914,0,0,0,0,0
1532640914137622620,0,0,0,0,0
1532640914139204460,0,0,0,0,0
1532640914140606181,0,0,0,0,0
1532640914142137527,0,0,0,0,0
1532640914143491356,0,0,0,0,0
1532640914144810318,0,0,0,0,0
1532640914146263900,0,0,0,0,0
1532640914147616663,0,0,0,0,0
1532640914149200959,0,0,0,0,1
1532640914150669464,0,0,0,0,0
1532640914211884407,0,0,0,0,0
1532640914213452143,0,0,0,0,0
1532640914214843477,0,0,0,0,0
1532640914216238341,0,0,0,0,0
1532640914217738429,0,0,0,0,0
1532640914219091328,0,0,0,0,5
1532640914220426349,0,0,0,0,0
1532640914221804810,0,0,0,0,0
1532640914223095369,0,0,0,0,0
1532640914224631000,0,0,0,0,0
1532640914225918577,0,0,0,0,0
1532640914227498212,0,0,3,0,0
1532640914228787558,0,0,0,0,0
1532640914230122444,0,0,0,0,0
1532640914231438052,0,0,0,0,0
1532640914232791524,0,0,0,0,0
1532640914234087986,0,0,0,0,0
1532640914235409898,0,0,0,0,0
1532640914296250172,0,0,0,0,0
1532640914297611204,0,0,0,0,0
1532640914298998337,0,0,0,0,0
1532640914300464765,0,0,0,0,0
1532640914301787143,0,0,0,0,0
1532640914303151525,0,0,0,0,0
1532640914304578808,0,0,0,0,0
1532640914305940967,0,0,0,0,0
1532640914307473940,0,0,0,0,0
1532640914308964355,0,0,0,0,0
1532640914310697645,0,0,0,0,0
1532640914312148385,0,0,0,0,0
1532640914313681544,0,0,0,0,0
1532640914315097255,0,0,0,0,0
1532640914316414469,0,0,0,0,0
1532640914317791835,0,0,0,0,0
1532640914319109555,0,0,0,0,0
1532640914320568667,0,0,0,0,0
1532640914380592967,0,0,0,0,0
1532640914381991939,0,0,0,0,0
1532640914383364688,0,0,0,0,0
1532640914384784877,0,0,0,0,0
1532640914386244718,0,0,0,0,0
1532640914387626866,0,0,0,0,0
1532640914388959022,0,0,0,0,0
1532640914390442311,0,0,0,0,0
1532640914391809444,0,0,0,0,0
1532640914393391620,0,0,0,0,0
1532640914394727638,0,0,0,0,0
1532640914396344396,0,0,0,0,0
1532640914397743168,0,0,0,0,0
1532640914399050958,0,0,0,0,0
1532640914400455901,0,0,0,0,0
1532640914402022509,0,0,0,0,0
1532640914403419519,0,0,0,114,0
1532640914464825327,0,0,0,187,0
1532640914466202538,0,0,0,233,0
1532640914467629338,0,0,0,291,0
1532640914468982662,0,0,0,324,0
1532640914470432300,0,0,0,359,0
1532640914471890232,0,0,0,365,0
1532640914473304200,0,0,0,390,0
1532640914474697154,0,0,0,409,0
1532640914476177361,0,0,0,424,0
1532640914477662404,0,0,0,433,0
1532640914478926831,0,0,0,448,0
1532640914480367707,0,0,0,462,0
1532640914481832164,0,0,0,480,0
1532640914483318167,0,6,4,516,0
1532640914484594684,0,0,0,548,0
1532640914485965365,0,11,11,586,0
1532640914487358765,0,14,14,621,0
1532640914488793379,0,15,16,660,0
1532640914549169765,0,16,17,675,0
1532640914550414711,0,24,25,693,0
1532640914552077668,0,42,43,707,0
1532640914553506222,0,50,50,716,2
1532640914555068267,0,121,123,725,7
1532640914556491251,0,201,202,741,28
1532640914558000628,0,260,265,746,49
1532640914559434192,0,306,306,748,62
1532640914560755227,0,346,348,760,92
1532640914562087833,0,391,393,767,123
1532640914563464945,0,440,441,775,165
1532640914564956854,0,497,497,779,206
1532640914566326533,0,547,548,789,241
1532640914567684300,0,575,576,796,303
1532640914569097273,0,596,596,800,325
1532640914570510683,0,612,612,807,366
1532640914571818605,0,633,635,814,406
1532640914573196966,0,652,653,822,441
1532640914633338645,0,667,668,831,478
1532640914634767413,0,682,683,837,497
1532640914636151154,0,688,687,845,516
1532640914637564090,0,699,699,848,539
1532640914638974781,0,712,712,851,554
1532640914640347319,0,720,720,856,571
1532640914641715566,0,727,727,859,580
1532640914643261721,0,736,736,861,611
1532640914644668286,0,745,744,863,625
1532640914646078307,0,749,749,865,637
1532640914647458402,0,756,756,867,654
1532640914648890994,0,761,761,869,671
1532640914650276073,0,765,764,869,687
1532640914651555807,0,770,770,869,702
1532640914652841946,0,773,774,871,714
1532640914654178300,0,775,776,873,724
1532640914655535476,0,777,778,875,730
1532640914656891293,0,779,779,876,735
1532640914718528847,0,781,781,878,740
1532640914719918052,0,780,780,880,744
1532640914721298605,0,780,781,880,746
1532640914722731766,0,779,779,881,752
1532640914724173557,0,779,780,881,755
1532640914725602419,0,780,781,884,762
1532640914727041052,0,781,780,884,768
1532640914728362397,0,783,783,886,772
1532640914729839039,0,787,787,887,778
1532640914731195212,0,791,791,888,780
1532640914732511311,0,795,794,890,785
1532640914733878582,0,800,801,892,790
1532640914735286927,0,806,807,893,792
1532640914736529932,0,810,811,894,797
1532640914737970044,0,816,817,895,799
1532640914739345842,0,821,821,897,802
1532640914740659209,0,826,827,898,805
1532640914801980503,0,829,830,898,806
1532640914803407157,0,831,831,897,807
1532640914804856222,0,833,833,899,809
1532640914806144956,0,832,835,898,813
1532640914807613058,0,835,836,897,818
1532640914808933712,0,837,837,897,821
1532640914810379033,0,836,837,895,825
1532640914811713248,0,837,837,895,826
1532640914813032215,0,837,838,895,828
1532640914814421598,0,838,838,895,831
1532640914815890454,0,838,838,895,832
1532640914817250091,0,838,839,894,838
1532640914818581028,0,839,839,895,842
1532640914819976386,0,839,839,894,843
1532640914821279601,0,838,840,895,847
1532640914822681262,0,839,839,894,851
1532640914824011414,0,840,839,895,854
1532640914825320612,0,840,840,895,857
1532640914886283507,0,841,842,897,860
1532640914887700306,0,843,843,899,862
1532640914889073270,0,844,844,899,866
1532640914890471588,0,845,844,902,868
1532640914891877423,0,846,846,902,870
1532640914893276330,0,845,846,903,873
1532640914894662160,0,847,847,904,874
1532640914896046278,0,847,847,904,876
1532640914897460314,0,847,847,903,876
1532640914898851436,0,848,848,902,878
1532640914900350323,0,849,849,901,879
1532640914901671307,0,848,849,899,881
1532640914903135345,0,848,847,898,881
1532640914904628929,0,847,847,897,883
1532640914905903159,0,846,846,895,884
1532640914907328623,0,845,846,894,885
1532640914908725320,0,845,845,892,888
1532640914910074743,0,844,845,894,889
1532640914970585824,0,846,845,896,891
1532640914972014795,0,845,846,896,892
1532640914973294530,0,848,848,896,893
1532640914974767130,0,849,848,897,895
1532640914976246440,0,850,850,897,896
1532640914977599478,0,852,851,898,897
1532640914979153955,0,853,853,899,898
1532640914980547211,0,854,854,899,898
1532640914981985088,0,855,855,900,899
1532640914983360236,0,857,856,901,899
1532640914984661895,0,857,857,901,899
1532640914985996292,0,857,858,902,899
1532640914987314393,0,858,858,902,900
1532640914988664693,0,859,859,902,901
1532640914990027900,0,858,858,902,901
1532640914991327484,0,859,859,902,901
1532640914992671192,0,859,860,902,902
1532640915054751579,0,858,860,903,903
1532640915056252259,0,860,860,903,904
1532640915057661061,0,860,860,903,904
1532640915059102980,0,860,861,903,904
1532640915060630042,0,858,862,904,905
1532640915061920205,0,861,861,904,905
1532640915063237717,0,861,862,904,906
1532640915064602983,0,862,862,904,906
1532640915066068778,0,862,863,904,907
1532640915067579673,0,862,863,905,906
1532640915069010354,0,862,863,904,907
1532640915070497419,0,863,863,905,906
1532640915071930162,0,863,864,904,907
1532640915073320081,0,863,863,905,906
1532640915074658747,0,862,863,903,906
1532640915075999028,0,862,862,904,905
1532640915077462034,0,861,862,903,906
1532640915078926791,0,861,861,903,906
1532640915139191172,0,860,861,902,905
1532640915140656135,0,859,860,901,906
1532640915142000590,0,858,859,900,905
1532640915143441844,0,856,857,899,905
1532640915144810643,0,853,854,898,905
1532640915146101323,0,852,853,896,904
1532640915147478293,0,849,849,895,905
1532640915148843940,0,846,846,895,903
1532640915150314793,0,843,843,895,905
1532640915151664026,0,840,840,894,905
1532640915152943939,0,839,839,895,904
1532640915154340750,0,838,839,895,905
1532640915155831296,0,837,837,894,904
1532640915157283031,0,835,835,893,903
1532640915158746834,0,832,833,892,903
1532640915160076001,0,831,831,892,901
1532640915161470471,0,829,830,893,902
1532640915162833806,0,828,828,892,902
1532640915223363357,0,827,824,894,902
1532640915224759318,0,827,827,894,902
1532640915226234807,0,825,827,894,901
1532640915227504797,0,827,827,895,902
1532640915229026284,0,826,827,896,901
1532640915230454661,0,826,826,897,902
1532640915231962458,0,827,828,897,902
1532640915233508708,0,828,829,897,902
1532640915234952754,0,828,828,898,902
1532640915236561574,0,827,827,898,902
1532640915238144571,0,826,826,899,903
1532640915239795051,0,826,826,898,903
1532640915241225094,0,827,827,898,902
1532640915242659945,0,826,826,898,903
1532640915244101192,0,825,826,898,903
1532640915245549539,0,825,826,897,903
1532640915247001155,0,825,825,897,903
1532640915248392269,0,825,825,897,902
1532640915308831225,0,825,822,897,902
1532640915310218248,0,824,825,898,902
1532640915311609563,0,825,825,897,902
1532640915312907971,0,824,825,898,903
1532640915314400958,0,825,825,898,903
1532640915315808313,0,825,825,898,903
1532640915317280691,0,825,825,898,903
1532640915318719432,0,825,825,898,903
1532640915320104378,0,825,823,898,904
1532640915321747039,0,826,826,898,903
1532640915323194011,0,826,827,898,904
1532640915324514276,0,827,827,898,903
1532640915326037186,0,827,827,898,904
1532640915327432195,0,827,827,897,904
1532640915328761984,0,827,827,897,904
1532640915330209465,0,827,828,897,903
1532640915331619021,0,828,828,897,904
1532640915392097899,0,828,828,897,903
1532640915393615943,0,827,826,896,904
1532640915395061084,0,826,826,897,904
1532640915396684903,0,826,827,897,904
1532640915398100692,0,826,826,897,904
1532640915399797550,0,826,826,898,904
1532640915401070031,0,826,826,898,904
1532640915402424012,0,827,827,899,904
1532640915403953745,0,827,828,899,904
1532640915405314760,0,828,828,899,904
1532640915406730364,0,829,829,899,905
1532640915408121797,0,830,830,899,905
1532640915409709572,0,831,831,900,905
1532640915411128293,0,831,832,900,905
1532640915412585396,0,833,833,900,905
1532640915413988340,0,833,832,899,905
1532640915415344614,0,834,833,900,903
1532640915416863148,0,834,834,900,905
1532640915476359058,0,835,835,900,905
1532640915477797714,0,835,835,899,905
1532640915479168308,0,836,836,900,905
1532640915480600059,0,836,836,899,905
1532640915481964521,0,836,836,900,906
1532640915483386843,0,836,836,900,906
1532640915484665006,0,836,836,900,906
1532640915486054567,0,836,837,900,906
1532640915487379074,0,837,837,900,907
1532640915489051021,0,836,836,901,906
1532640915490401542,0,837,835,901,907
1532640915491803611,0,837,837,901,907
1532640915493174538,0,837,837,900,907
1532640915494534595,0,837,838,901,907
1532640915495849708,0,838,838,901,907
1532640915497255914,0,838,839,902,907
1532640915498738679,0,839,840,901,907
1532640915500162324,0,839,839,902,908
1532640915560729313,0,839,839,902,908
1532640915562125844,0,840,839,902,909
1532640915563526881,0,839,839,903,908
1532640915564852629,0,839,839,903,908
1532640915566318080,0,839,840,902,908
1532640915567761437,0,841,840,902,908
1532640915569067708,0,839,840,903,908
1532640915570505628,0,840,840,902,908
1532640915571940240,0,841,841,900,908
1532640915573460442,0,841,840,902,909
1532640915574935365,0,842,842,902,909
1532640915576422171,0,842,842,901,909
1532640915577863102,0,843,843,902,909
1532640915579171702,0,844,844,901,908
1532640915580581816,0,844,845,901,908
1532640915581884978,0,844,844,901,909
1532640915583204271,0,845,845,901,908
1532640915644891098,0,845,845,902,908
1532640915646387654,0,845,845,901,908
1532640915647772334,0,846,846,901,908
1532640915649190439,0,846,846,902,909
1532640915650601744,0,847,848,902,908
1532640915651993472,0,848,849,902,908
1532640915653530669,0,850,850,902,908
1532640915654850726,0,850,851,901,908
1532640915656147111,0,851,852,902,908
1532640915657471212,0,852,852,902,908
1532640915658930582,0,852,853,902,908
1532640915660190395,0,853,853,901,908
1532640915661560213,0,853,854,901,908
1532640915662893112,0,853,855,901,908
1532640915664206678,0,853,853,901,908
1532640915665602866,0,853,854,900,908
1532640915666979749,0,852,854,900,908
1532640915668216226,0,854,855,900,908
1532640915729330315,0,855,855,900,909
1532640915730683935,0,856,856,899,908
1532640915732177812,0,856,856,899,908
1532640915733628387,0,856,856,899,907
1532640915735102120,0,856,856,899,907
1532640915736532234,0,857,856,898,907
1532640915737916448,0,857,855,898,907
1532640915739367013,0,857,857,896,907
1532640915740973115,0,857,857,895,907
1532640915742313193,0,857,857,894,908
1532640915743722606,0,857,857,894,908
1532640915745077621,0,857,857,894,908
1532640915746603967,0,857,858,892,908
1532640915748050035,0,858,858,892,909
1532640915749445228,0,858,857,893,908
1532640915750969293,0,858,858,893,908
1532640915752284284,0,858,858,893,908
1532640915753643730,0,858,858,893,908
1532640915813607332,0,858,858,893,908
1532640915814973516,0,857,857,892,908
1532640915816396504,0,857,857,892,908
1532640915817793652,0,857,857,892,907
1532640915819136476,0,857,857,892,908
1532640915820645727,0,857,857,892,907
1532640915822063409,0,857,856,892,907
1532640915823574951,0,857,857,892,907
1532640915825012112,0,857,857,892,907
1532640915826461329,0,857,857,892,907
1532640915828000900,0,857,857,892,908
1532640915829450733,0,857,857,892,907
1532640915830938568,0,856,857,892,907
1532640915832325246,0,856,855,892,907
1532640915833616058,0,856,856,891,907
1532640915835020775,0,855,855,889,907
1532640915836374512,0,855,855,891,906
1532640915837803090,0,854,855,891,906
1532640915898039950,0,854,854,892,906
1532640915899532552,0,853,854,892,906
1532640915900890229,0,854,854,892,906
1532640915902322786,0,854,854,893,905
1532640915903723966,0,854,854,894,902
1532640915905039563,0,854,854,894,903
1532640915906389859,0,854,854,894,903
1532640915907800870,0,854,855,894,903
1532640915909257672,0,855,855,894,902
1532640915910581748,0,855,855,894,903
1532640915911999159,0,855,855,894,902
1532640915913450314,0,855,855,894,901
1532640915914841312,0,855,855,893,902
1532640915916243534,0,855,854,893,902
1532640915917602499,0,855,854,893,902
1532640915918941444,0,854,853,893,902
1532640915920284586,0,853,854,892,902
1532640915982191561,0,854,854,890,902
1532640915983600523,0,854,852,893,902
1532640915985010828,0,853,854,892,902
1532640915986314354,0,853,853,892,902
1532640915987869912,0,853,853,892,902
1532640915989237103,0,853,853,893,902
1532640915990642995,0,852,852,892,902
1532640915992236103,0,852,853,893,902
1532640915993539022,0,852,851,892,901
1532640915994960863,0,852,852,892,901
1532640915996443199,0,852,852,892,901
1532640915998034536,0,852,852,890,901
1532640915999386434,0,851,851,892,901
1532640916000925967,0,851,851,891,900
1532640916002343015,0,850,850,891,901
1532640916003790287,0,850,850,891,900
1532640916005205804,0,850,850,890,900
1532640916006615931,0,850,850,890,900
1532640916066355315,0,849,849,890,900
1532640916067889919,0,849,849,890,899
1532640916069256861,0,848,848,890,898
1532640916070670556,0,848,848,890,899
1532640916072048792,0,849,848,890,899
1532640916073593366,0,848,848,889,899
1532640916074966660,0,848,848,889,899
1532640916076257545,0,847,847,889,899
1532640916077740668,0,847,847,888,899
1532640916079036378,0,847,846,888,898
1532640916080431802,0,846,846,887,899
1532640916081854285,0,846,846,888,898
1532640916083281285,0,845,845,888,897
1532640916084591696,0,844,845,888,896
1532640916085815790,0,845,845,888,896
1532640916087256399,0,845,845,888,895
1532640916088677425,0,845,846,887,894
1532640916090174853,0,845,845,888,893
1532640916150854409,0,845,844,887,893
1532640916152268099,0,844,845,887,892
1532640916153709040,0,844,844,887,893
1532640916155035241,0,844,843,887,893
1532640916156432808,0,843,843,887,892
1532640916157805002,0,843,843,886,891
1532640916159198675,0,843,843,886,891
1532640916160599053,0,843,844,886,891
1532640916162015960,0,843,843,886,890
1532640916163493909,0,843,843,886,887
1532640916164960964,0,843,843,886,888
1532640916166426528,0,842,843,886,889
1532640916167766751,0,843,843,886,888
1532640916169146933,0,843,843,886,887
1532640916170508484,0,844,843,886,888
1532640916171948363,0,843,844,886,887
1532640916173378961,0,843,843,886,886
1532640916235087190,0,843,843,886,885
1532640916236548066,0,843,843,886,886
1532640916237833148,0,842,842,887,886
1532640916239262031,0,842,841,886,885
1532640916240667380,0,841,842,886,885
1532640916242004321,0,840,840,886,884
1532640916243491035,0,838,839,886,884
1532640916244927516,0,838,838,886,884
1532640916246385748,0,837,837,885,884
1532640916247803618,0,837,837,885,884
1532640916249220495,0,837,838,885,883
1532640916250653245,0,838,838,885,883
1532640916252222895,0,838,840,885,880
1532640916253658089,0,839,839,885,884
1532640916255020075,0,839,839,885,884
1532640916256335026,0,840,840,885,883
1532640916259131519,0,840,840,885,882
1532640916260605513,0,840,841,886,883
1532640916319793857,0,840,841,885,883
1532640916321271162,0,841,841,886,881
1532640916322770199,0,839,840,886,883
1532640916324178635,0,840,840,886,883
1532640916325654479,0,840,840,886,883
1532640916327028164,0,840,840,886,883
1532640916328435412,0,840,840,886,882
1532640916329841894,0,840,840,886,883
1532640916331238047,0,840,840,886,883
1532640916332597596,0,840,841,887,883
1532640916333970123,0,840,841,886,884
1532640916335369852,0,841,841,886,883
1532640916336755427,0,841,840,886,883
1532640916338216531,0,840,840,886,883
1532640916339683676,0,840,840,886,884
1532640916341109746,0,840,840,886,884
1532640916342590650,0,839,839,887,884
1532640916403566964,0,839,839,887,883
1532640916404945815,0,839,839,887,883
1532640916406420400,0,838,838,886,883
1532640916407853251,0,839,839,886,882
1532640916409254955,0,838,839,887,881
1532640916410562180,0,839,839,886,881
1532640916412078250,0,840,840,885,880
1532640916413509312,0,841,841,886,880
1532640916414864395,0,842,843,886,879
1532640916416348211,0,844,844,887,878
1532640916417879299,0,845,845,887,878
1532640916419295630,0,845,847,888,878
1532640916420850979,0,848,848,889,878
1532640916422245014,0,848,848,890,878
1532640916423628960,0,848,848,891,879
1532640916425007686,0,848,848,891,879
1532640916426448302,0,848,848,891,880
1532640916427825833,0,849,849,892,880
1532640916487957212,0,848,848,892,880
1532640916489552399,0,849,849,892,881
1532640916490911003,0,849,849,892,881
