%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532640937056711136,0,0,0,0,0
1532640937058074686,0,0,0,0,0
1532640937059455691,0,0,0,0,0
1532640937060836063,0,0,0,0,0
1532640937062240771,0,0,0,0,0
1532640937063571332,0,0,0,0,0
1532640937065081726,0,0,0,0,0
1532640937066609004,0,0,0,0,0
1532640937068084580,0,0,0,0,0
1532640937069621126,0,0,0,0,0
1532640937070952682,0,0,0,0,0
1532640937072399045,0,0,0,0,0
1532640937073999802,0,3,0,0,0
1532640937075588347,0,0,0,0,0
1532640937077053691,0,0,0,0,0
1532640937078433002,0,0,0,0,0
1532640937079776389,0,0,0,0,0
1532640937141039920,0,0,0,0,0
1532640937142414129,0,0,0,0,0
1532640937143804687,0,0,0,0,0
1532640937145185441,0,0,0,0,0
1532640937146570755,0,0,0,0,0
1532640937148024217,0,0,0,0,0
1532640937149648494,0,0,0,0,0
1532640937151047449,0,0,0,0,0
1532640937152580562,0,0,0,0,0
1532640937154056887,0,0,0,0,0
1532640937155449508,0,0,0,0,0
1532640937156994771,0,0,0,0,0
1532640937158550027,0,0,0,0,0
1532640937160056465,0,0,0,0,0
1532640937161627791,0,2,0,0,0
1532640937162980732,0,0,0,0,0
1532640937164432967,0,0,0,0,0
1532640937165814291,0,0,0,0,0
1532640937225232997,0,0,0,0,0
1532640937226723532,0,0,0,0,0
1532640937228135125,0,0,0,0,0
1532640937229568286,0,0,0,0,0
1532640937230930471,0,0,0,0,0
1532640937232392302,0,0,0,0,0
1532640937233862586,0,0,0,0,0
1532640937235300095,0,0,0,0,0
1532640937236704893,0,0,0,0,0
1532640937238107611,0,0,0,0,0
1532640937239540519,0,0,0,0,0
1532640937240969832,0,0,0,0,0
1532640937242498560,0,0,0,0,0
1532640937243942615,0,0,0,0,0
1532640937245325479,0,0,0,0,0
1532640937246632352,0,0,0,0,0
1532640937247951382,0,0,0,0,0
1532640937249287808,0,0,0,0,0
1532640937309548585,0,0,0,0,0
1532640937311102845,0,0,0,0,0
1532640937312506112,0,0,0,0,0
1532640937313896813,0,0,0,0,0
1532640937315281581,0,0,0,0,0
1532640937316744343,0,0,0,0,0
1532640937318204693,0,0,0,0,0
1532640937319725321,0,0,0,0,0
1532640937321094240,0,0,0,0,0
1532640937322569163,0,0,0,0,0
1532640937323969773,0,0,0,0,0
1532640937325325118,0,0,0,0,0
1532640937326634323,0,0,0,0,0
1532640937328041541,0,0,0,0,0
1532640937329503960,0,0,0,0,0
1532640937330986608,0,0,0,0,0
1532640937332397722,0,0,0,0,0
1532640937333816681,0,0,0,0,0
1532640937394201536,0,0,0,0,0
1532640937395747588,0,0,0,0,0
1532640937397181852,0,0,0,0,0
1532640937398619115,0,0,0,0,0
1532640937400020725,0,0,0,0,0
1532640937401427500,0,0,0,0,0
1532640937402895056,0,0,0,0,0
1532640937404329620,0,0,0,0,0
1532640937405789935,0,0,0,0,0
1532640937407270931,0,0,0,0,0
1532640937408767123,0,0,0,0,0
1532640937410201360,0,0,0,0,0
1532640937411678958,0,0,0,0,0
1532640937413106314,0,0,0,0,0
1532640937414606523,0,0,0,0,0
1532640937415969296,0,0,0,0,0
1532640937417379519,0,0,0,0,0
1532640937478207350,0,0,0,0,0
1532640937479583917,0,0,0,0,0
1532640937481056000,0,0,0,0,0
1532640937482366299,0,0,0,0,0
1532640937483826169,0,0,0,0,0
1532640937485190254,0,0,0,0,0
1532640937486536321,0,0,0,0,0
1532640937487930167,0,0,0,0,0
1532640937489445919,0,0,0,0,0
1532640937490877208,0,0,0,0,0
1532640937492235742,0,0,0,0,0
1532640937493596268,0,0,0,0,0
1532640937495067680,0,0,0,0,0
1532640937496620670,0,0,0,0,0
1532640937497956548,0,0,0,0,0
1532640937499367306,0,0,0,0,0
1532640937500834031,0,0,0,0,0
1532640937502291973,0,0,0,0,0
1532640937562564337,0,0,0,0,0
1532640937563863841,0,0,0,0,0
1532640937565438943,0,4,0,0,0
1532640937566864751,0,0,0,0,0
1532640937568341845,0,0,0,0,0
1532640937569802260,0,0,0,0,0
1532640937571258493,0,0,0,0,0
1532640937572552497,0,0,0,0,0
1532640937574259854,0,0,0,0,0
1532640937575603058,0,9,9,0,0
1532640937577114783,0,12,12,0,0
1532640937578558581,0,21,22,0,0
1532640937579904236,0,32,32,0,0
1532640937581218170,0,39,39,0,0
1532640937582659635,0,49,50,0,0
1532640937583900098,0,67,68,95,0
1532640937585248868,0,124,125,184,0
1532640937586588832,0,181,183,212,0
1532640937646862347,0,212,212,251,0
1532640937648272642,0,247,251,293,0
1532640937649620407,0,297,297,333,0
1532640937651040729,0,347,349,356,0
1532640937652486617,0,397,398,401,0
1532640937653854038,0,455,457,445,0
1532640937655211506,0,518,519,506,0
1532640937656558179,0,554,552,570,0
1532640937657966231,0,590,590,622,0
1532640937659285605,0,623,625,676,0
1532640937660615760,0,650,650,705,0
1532640937661957558,0,670,671,738,0
1532640937663459692,0,487,779,760,1
1532640937664752388,0,507,788,778,8
1532640937666121312,0,522,800,783,18
1532640937667499410,0,523,808,791,33
1532640937668754825,0,522,815,798,52
1532640937731041062,0,524,818,805,82
1532640937732380633,0,525,823,813,116
1532640937733764887,0,528,827,817,162
1532640937735124408,0,530,832,819,179
1532640937736561803,0,532,836,822,189
1532640937737937310,0,534,839,826,219
1532640937739380214,0,534,843,830,239
1532640937740645002,0,535,849,832,248
1532640937741864134,0,535,852,834,271
1532640937743313686,0,534,856,837,300
1532640937744795907,0,533,860,841,319
1532640937746116987,0,536,863,843,327
1532640937747487378,0,538,867,846,341
1532640937748863016,0,538,869,850,362
1532640937750257979,0,537,871,851,411
