%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532640886658497150,0,0,0,0,0
1532640886659862870,0,0,0,0,0
1532640886661239076,0,0,0,0,0
1532640886662559205,0,0,0,0,0
1532640886663833197,0,0,0,0,0
1532640886665096314,0,0,0,0,0
1532640886666547144,0,0,0,0,0
1532640886667741473,0,0,0,0,0
1532640886669063347,0,0,0,0,0
1532640886670386943,0,0,0,0,0
1532640886730750773,0,0,0,0,0
1532640886732149016,0,0,0,0,0
1532640886733449995,0,0,0,0,0
1532640886734850646,0,0,0,0,0
1532640886736304037,0,3,0,0,0
1532640886737698760,0,0,0,0,0
1532640886739346971,0,0,0,0,0
1532640886740720529,0,0,0,0,0
1532640886742291123,0,0,0,0,0
1532640886743732170,0,0,0,0,0
1532640886745272953,0,0,0,0,0
1532640886746631637,0,0,0,0,0
1532640886748021819,0,0,0,0,0
1532640886749595516,0,0,0,0,0
1532640886751162618,0,0,0,0,0
1532640886752651026,0,0,0,0,0
1532640886754157790,0,0,0,0,0
1532640886815114568,0,0,0,0,0
1532640886816481982,0,0,0,0,0
1532640886817844796,0,0,0,0,0
1532640886819371314,0,0,1,0,0
1532640886820676548,0,0,0,0,0
1532640886822094873,0,0,0,0,0
1532640886823404803,0,0,0,0,0
1532640886824752786,0,0,0,0,0
1532640886826128400,0,0,0,0,0
1532640886827533849,0,0,0,0,0
1532640886828843148,0,0,0,0,0
1532640886830154353,0,0,0,0,0
1532640886831440702,0,0,0,0,0
1532640886832766024,0,0,0,0,0
1532640886834210225,0,0,0,0,0
1532640886835580169,0,0,0,0,0
1532640886837032143,0,0,0,0,0
1532640886838398842,0,0,0,0,0
1532640886899212344,0,0,0,0,0
1532640886900740310,0,0,0,0,0
1532640886902093723,0,0,0,0,0
1532640886903477222,0,0,0,0,0
1532640886904853664,0,0,0,0,0
1532640886906352986,0,0,0,0,0
1532640886907820074,0,0,0,0,0
1532640886909124929,0,0,0,0,0
1532640886910577026,0,0,0,0,0
1532640886911903322,0,0,0,0,0
1532640886913231180,0,0,0,0,0
1532640886914661720,0,0,0,0,0
1532640886915949470,0,0,0,0,0
1532640886917353068,0,0,0,0,0
1532640886918788817,0,0,0,0,0
1532640886920207454,0,0,0,0,1
1532640886921566140,0,0,0,0,0
1532640886923056801,0,0,0,0,0
1532640886983653408,0,0,0,0,0
1532640886985100982,0,0,0,0,0
1532640886986528961,0,0,0,0,0
1532640886987941707,0,0,0,0,0
1532640886989461810,0,0,0,0,0
1532640886990947923,0,0,0,1,0
1532640886992464722,0,0,0,0,0
1532640886993863075,0,0,0,0,0
1532640886995344440,0,0,0,0,0
1532640886996858720,0,0,0,0,0
1532640886998246763,0,0,0,0,0
1532640886999701144,0,0,0,0,0
1532640887001231629,0,0,0,0,0
1532640887002513205,0,0,0,0,0
1532640887004011969,0,0,0,0,0
1532640887005458056,0,0,0,0,0
1532640887006980839,0,0,0,0,0
1532640887008397480,0,0,0,0,0
1532640887068575405,0,0,0,0,0
1532640887070026840,0,0,0,0,0
1532640887071420884,0,0,0,0,0
1532640887072806243,0,0,0,0,0
1532640887074192251,0,0,0,0,0
1532640887075589547,0,0,0,0,0
1532640887077075998,0,0,0,0,0
1532640887078401217,0,0,0,0,0
1532640887079831434,0,0,0,0,0
1532640887081189773,0,0,0,0,0
1532640887082581967,0,0,0,0,0
1532640887083950726,0,0,0,0,0
1532640887085370096,0,0,0,0,0
1532640887086757888,0,0,0,0,0
1532640887088142022,0,0,0,0,0
1532640887089496214,0,0,0,0,0
1532640887090819890,0,0,0,0,0
1532640887152060732,0,0,0,0,0
1532640887153593214,0,0,0,0,0
1532640887154857476,0,0,0,0,0
1532640887156196329,0,0,0,0,0
1532640887157634982,0,0,0,0,0
1532640887159024608,0,0,0,0,0
1532640887160420629,0,0,0,0,0
1532640887161814689,0,0,0,0,0
1532640887163158347,0,0,0,0,0
1532640887164541940,0,0,0,0,0
1532640887165880679,0,0,0,0,0
1532640887167303455,0,0,0,0,0
1532640887168734206,0,0,0,0,0
1532640887170127081,0,0,0,0,0
1532640887171550564,0,0,0,0,0
1532640887172877273,0,0,0,0,0
1532640887174291981,0,0,0,0,0
1532640887175759229,0,0,0,0,0
1532640887236436984,0,0,0,0,0
1532640887237900713,0,0,0,0,0
1532640887239344318,0,0,0,0,0
1532640887240744370,0,0,0,0,0
1532640887242063047,0,0,0,0,0
1532640887243510566,0,0,0,0,0
1532640887244853209,0,0,0,0,0
1532640887246272489,0,0,0,0,0
1532640887247649110,0,0,0,0,0
1532640887248927858,0,0,0,3,0
1532640887250333823,0,0,0,8,0
1532640887251683910,0,0,0,15,0
1532640887253051277,0,0,0,13,0
1532640887254538284,0,0,0,32,0
1532640887255997549,0,0,0,26,0
1532640887257386911,0,0,0,39,0
1532640887258692850,0,0,0,41,0
1532640887260140168,0,0,0,46,0
1532640887320869768,0,0,0,39,0
1532640887322252702,0,0,0,23,0
1532640887323680231,0,0,0,23,0
1532640887325185847,0,0,0,23,0
1532640887326350729,0,0,0,7,0
1532640887327581877,0,0,0,26,0
1532640887328798158,0,0,0,35,0
1532640887330100585,0,0,0,27,93
1532640887331402954,0,0,0,16,201
1532640887332718719,0,0,0,5,245
1532640887334040558,0,0,0,0,291
1532640887335302218,0,0,0,0,326
1532640887336620265,0,0,0,0,351
1532640887338104467,0,0,0,0,367
1532640887339490666,0,0,0,0,396
1532640887340891306,0,0,0,0,418
1532640887342238073,0,0,0,0,424
1532640887405082563,0,0,0,16,439
1532640887406459751,0,0,0,38,447
1532640887407835165,0,0,0,56,452
1532640887409111830,0,0,0,103,463
1532640887410425709,0,0,0,122,480
1532640887411801849,0,0,0,161,499
1532640887413031532,0,0,0,201,524
1532640887414331740,0,0,0,249,535
1532640887415683463,0,0,0,301,548
1532640887417050646,0,0,0,329,554
1532640887418668715,0,0,0,357,562
1532640887420127278,0,0,0,387,571
1532640887421464950,0,0,0,400,569
1532640887422832427,0,0,0,402,571
1532640887424284192,0,0,0,413,567
1532640887425639551,0,0,0,438,558
1532640887427037403,0,0,0,455,546
1532640887428474940,0,0,0,473,535
1532640887489309984,0,0,0,515,521
1532640887490685945,0,0,0,534,527
1532640887492174533,0,0,0,558,540
1532640887493568699,0,0,0,580,564
1532640887495010239,0,0,0,599,585
1532640887496423152,0,0,0,609,605
1532640887497661356,0,0,0,622,627
1532640887499111441,0,1,0,634,645
1532640887500581682,0,0,0,649,662
1532640887501915679,0,0,0,653,680
1532640887503326846,0,0,0,664,704
1532640887504815337,0,0,0,669,720
1532640887506252965,0,0,0,674,739
1532640887507679715,0,0,0,677,755
1532640887509074648,0,0,1,681,768
1532640887510514639,0,0,0,688,778
1532640887511946267,0,25,27,697,790
1532640887513487193,0,135,138,701,799
1532640887573664574,0,247,249,706,808
1532640887575067285,0,336,338,710,814
1532640887576324458,0,414,414,720,820
1532640887577750148,0,478,479,722,826
1532640887579272211,0,538,541,727,834
1532640887580591384,0,597,599,733,840
1532640887581980680,0,629,630,742,847
1532640887583407263,0,663,663,753,854
1532640887584747168,0,684,685,759,860
1532640887586276523,0,701,702,769,865
1532640887587624197,0,715,715,777,871
1532640887589061991,0,728,728,785,876
1532640887590513404,0,744,744,791,879
1532640887592023633,0,752,753,798,885
1532640887593288950,0,764,763,803,889
1532640887594860426,0,776,776,808,893
1532640887596272598,0,784,784,813,899
1532640887597684788,0,792,792,816,901
1532640887658154282,0,799,799,820,906
1532640887659573073,0,804,805,821,909
1532640887661092508,0,807,808,825,910
1532640887662502503,0,812,812,830,915
1532640887663925155,0,816,816,832,918
1532640887665265190,0,816,819,834,920
1532640887666639522,0,821,822,836,923
1532640887667973759,0,825,823,839,925
1532640887669312915,0,826,826,842,927
1532640887670919272,0,829,829,845,928
1532640887672383195,0,831,831,848,930
1532640887673974481,0,835,834,852,932
1532640887675437119,0,837,837,855,931
1532640887676851182,0,839,840,858,933
1532640887678263757,0,842,842,861,934
1532640887679723896,0,844,844,863,935
1532640887681057757,0,845,845,866,936
1532640887742131630,0,848,848,868,937
1532640887743497353,0,850,850,869,938
1532640887745015978,0,851,852,872,938
1532640887746404745,0,854,854,874,939
1532640887747831126,0,855,856,875,939
1532640887749303405,0,859,859,878,940
1532640887750626802,0,861,862,882,941
1532640887751889253,0,863,864,884,942
1532640887753307085,0,865,866,886,942
1532640887754611016,0,867,868,889,943
1532640887755939034,0,869,869,892,944
1532640887757332599,0,871,870,895,945
1532640887758626515,0,872,872,897,946
1532640887760059476,0,873,873,900,946
1532640887761441735,0,875,875,901,948
1532640887762768543,0,875,875,903,949
1532640887764102136,0,875,876,905,949
1532640887765445691,0,876,876,905,951
1532640887826661995,0,877,876,906,952
1532640887828098824,0,878,878,907,953
1532640887829515612,0,879,879,909,954
1532640887830809468,0,880,880,911,955
1532640887832259226,0,881,880,912,956
1532640887833556725,0,883,882,914,956
1532640887834903733,0,884,884,916,957
1532640887836240295,0,884,885,917,957
1532640887837636950,0,886,886,918,958
1532640887839027839,0,887,887,919,959
1532640887840340344,0,888,888,919,960
1532640887841626383,0,889,889,921,961
1532640887843039619,0,890,890,921,962
1532640887844386685,0,891,891,922,963
1532640887845703572,0,892,892,923,965
1532640887846995592,0,893,893,923,965
1532640887848501888,0,894,893,924,967
1532640887849772732,0,894,894,925,968
1532640887910964796,0,895,895,926,969
1532640887912344472,0,895,895,927,970
1532640887913737302,0,896,896,927,970
1532640887915191281,0,896,896,928,971
1532640887916582924,0,897,897,928,972
1532640887917923495,0,897,898,929,972
1532640887919160295,0,898,898,930,972
1532640887920516461,0,899,899,930,972
1532640887921922694,0,899,899,931,972
1532640887923289138,0,900,900,931,972
1532640887924636793,0,577,953,930,972
1532640887925895036,0,578,953,930,973
1532640887927316945,0,580,953,930,972
1532640887928663066,0,581,952,931,972
1532640887929973913,0,582,952,930,973
1532640887931301878,0,583,952,930,973
1532640887932671620,0,583,952,930,973
1532640887995180642,0,584,953,930,973
1532640887996582267,0,585,952,930,973
1532640887997953151,0,585,951,930,973
1532640887999385343,0,585,950,930,973
1532640888000793979,0,585,952,930,971
1532640888002114297,0,586,952,931,972
1532640888003457033,0,585,952,930,973
1532640888004819540,0,585,952,931,972
1532640888006137406,0,585,951,931,972
1532640888007564636,0,585,951,931,973
1532640888009039326,0,585,951,931,972
1532640888010420588,0,585,951,931,972
1532640888011794549,0,583,952,931,972
1532640888013144388,0,584,950,932,971
1532640888014474092,0,584,950,932,971
1532640888015842024,0,582,950,932,971
1532640888017167787,0,582,950,932,971
1532640888018624541,0,580,949,932,971
1532640888079532147,0,580,949,931,971
1532640888080898851,0,579,948,932,971
1532640888082253248,0,578,949,931,971
1532640888083743550,0,577,949,931,971
1532640888085096812,0,577,948,931,971
1532640888086702854,0,576,948,931,971
1532640888088011584,0,576,948,931,970
1532640888089289055,0,576,948,931,971
1532640888090704993,0,575,948,931,969
1532640888092074414,0,576,948,931,970
1532640888093551631,0,576,948,930,971
1532640888094977138,0,576,947,929,970
1532640888096341676,0,577,947,930,970
1532640888097722893,0,577,948,929,970
1532640888099064226,0,577,947,928,970
1532640888100390247,0,575,947,928,970
1532640888101713301,0,576,946,928,970
1532640888103037533,0,576,947,928,970
1532640888163770388,0,576,947,928,970
1532640888165148473,0,577,946,928,970
1532640888166524168,0,576,947,928,970
1532640888167882100,0,577,946,929,969
1532640888169266162,0,576,946,929,968
1532640888170750738,0,576,945,929,969
1532640888172172755,0,576,945,928,969
1532640888173639065,0,575,945,929,968
1532640888175077157,0,575,944,929,968
1532640888176728626,0,575,945,928,968
1532640888178000393,0,574,945,929,968
1532640888179424824,0,574,944,928,968
1532640888180845861,0,574,943,927,968
1532640888182128254,0,573,943,928,968
1532640888183498839,0,573,943,927,968
1532640888184807700,0,573,943,928,968
1532640888186097351,0,573,943,928,967
1532640888187360328,0,573,944,928,967
1532640888248111495,0,574,944,928,966
1532640888249650238,0,573,944,928,966
1532640888250988434,0,574,943,928,966
1532640888252387849,0,574,944,928,966
1532640888253687393,0,574,945,928,966
1532640888255332816,0,573,945,928,966
1532640888256867222,0,574,945,928,966
1532640888258295347,0,574,945,929,966
1532640888259660774,0,573,945,928,966
1532640888260946554,0,574,945,929,965
1532640888262453815,0,574,945,929,966
1532640888263963798,0,575,945,928,966
1532640888265455651,0,578,945,928,966
1532640888266852737,0,575,945,928,966
1532640888268291796,0,575,946,928,967
1532640888269796974,0,576,945,928,967
1532640888271367396,0,576,946,928,966
1532640888332334414,0,576,945,928,967
1532640888333675393,0,576,945,928,967
1532640888335109184,0,576,945,928,967
1532640888336514833,0,576,946,928,966
1532640888337882014,0,576,945,928,967
1532640888339321179,0,575,945,928,966
1532640888340714486,0,576,945,928,967
1532640888342183374,0,575,945,929,966
1532640888343579255,0,575,945,928,966
1532640888345020838,0,575,944,928,966
1532640888346453643,0,575,945,928,966
1532640888347803755,0,575,945,928,965
1532640888349325673,0,575,945,928,965
1532640888350736351,0,575,945,928,965
1532640888352211184,0,576,945,928,964
1532640888353697542,0,576,945,928,964
1532640888355147518,0,576,945,926,964
1532640888356610554,0,576,944,928,964
1532640888416552280,0,577,944,927,964
1532640888417941741,0,576,944,928,964
1532640888419342614,0,576,943,928,963
1532640888420746748,0,577,942,928,963
1532640888422055162,0,576,941,928,963
1532640888423386670,0,576,941,928,964
1532640888424707933,0,575,941,927,963
1532640888426239432,0,575,940,927,963
1532640888427577360,0,575,938,927,964
1532640888429048376,0,575,938,926,963
1532640888430427155,0,575,937,926,964
1532640888431815904,0,576,934,925,964
1532640888433251842,0,575,936,925,964
1532640888434652294,0,576,936,924,964
1532640888435963825,0,576,936,924,964
1532640888437348110,0,576,937,923,964
1532640888438738422,0,577,936,923,963
1532640888440147763,0,879,880,922,964
1532640888500982710,0,575,938,922,963
1532640888502356324,0,878,879,920,964
1532640888503738346,0,878,879,919,964
1532640888505173487,0,877,878,918,964
1532640888506618199,0,875,878,917,965
1532640888507996440,0,573,936,916,964
1532640888509537748,0,573,937,916,965
1532640888510808580,0,572,936,916,965
1532640888512249266,0,572,936,916,965
1532640888513667714,0,571,937,916,965
1532640888515242802,0,571,937,916,966
1532640888516899976,0,570,938,915,966
1532640888518234090,0,571,938,915,967
1532640888519589777,0,570,938,916,967
1532640888520959433,0,570,939,916,967
1532640888522523108,0,569,939,916,967
1532640888523968053,0,568,940,916,968
1532640888585247050,0,567,940,917,968
1532640888586672874,0,567,941,917,968
1532640888588023245,0,565,940,917,968
1532640888589342401,0,565,941,918,968
1532640888590779360,0,565,941,918,969
1532640888592103923,0,566,941,918,969
1532640888593723853,0,567,942,918,969
1532640888595132750,0,569,942,917,969
1532640888596538410,0,569,942,919,969
1532640888597957605,0,569,941,918,969
1532640888599332280,0,568,941,919,969
1532640888600675110,0,568,942,919,969
1532640888602014736,0,567,942,919,969
1532640888603366961,0,566,942,918,969
1532640888604676776,0,566,942,918,969
1532640888605987840,0,565,942,918,968
1532640888607312375,0,565,942,918,969
1532640888608647439,0,566,942,918,969
1532640888669634130,0,565,942,918,969
1532640888671104732,0,566,940,917,969
1532640888672505180,0,565,941,917,969
1532640888673902195,0,564,941,916,969
1532640888675295422,0,566,942,916,969
1532640888676667190,0,565,942,915,970
1532640888678114704,0,565,942,915,969
1532640888679484510,0,564,942,915,970
1532640888681042549,0,564,942,914,969
1532640888682586672,0,565,942,914,969
1532640888684076831,0,565,942,914,969
1532640888685467940,0,566,942,914,970
1532640888686904064,0,884,885,915,970
1532640888688213851,0,884,885,915,969
1532640888689827821,0,884,885,915,970
1532640888691173669,0,885,885,915,970
1532640888692496167,0,884,885,916,970
1532640888693879137,0,884,885,917,970
1532640888753859347,0,885,885,917,969
1532640888755224901,0,884,885,917,969
1532640888756538647,0,884,885,917,967
1532640888757952022,0,884,885,917,969
1532640888759380700,0,884,885,917,969
1532640888760823412,0,884,885,917,969
1532640888762162613,0,884,885,917,969
1532640888763449068,0,884,885,917,969
1532640888764747629,0,885,885,917,970
1532640888767638051,0,885,885,917,969
1532640888768997392,0,885,885,916,970
1532640888770466128,0,885,885,916,969
1532640888771788380,0,884,885,916,969
1532640888773171541,0,884,885,915,969
1532640888774507001,0,885,885,915,969
1532640888775834896,0,885,885,915,969
1532640888777202022,0,885,885,914,969
1532640888838121256,0,885,885,914,968
1532640888839517489,0,885,885,913,969
1532640888841064200,0,885,885,912,969
1532640888842506700,0,884,886,913,969
1532640888843781651,0,885,885,913,969
1532640888845217060,0,884,885,911,969
1532640888846653687,0,884,885,912,969
1532640888847966252,0,885,883,912,969
1532640888849668928,0,884,885,911,969
1532640888851089043,0,885,886,911,968
1532640888852486672,0,885,885,911,969
1532640888854057176,0,885,886,912,968
1532640888855496143,0,885,886,911,968
1532640888856955528,0,886,886,912,968
1532640888858440333,0,886,885,912,968
1532640888859912349,0,886,886,911,968
1532640888861279174,0,886,888,911,968
1532640888862749980,0,886,886,912,968
1532640888922453936,0,886,886,912,968
1532640888923810350,0,884,886,911,968
1532640888925223484,0,885,886,911,968
1532640888926619242,0,885,886,911,968
1532640888928158511,0,886,886,911,967
1532640888929582569,0,886,886,911,968
1532640888931087704,0,885,886,911,968
1532640888932520723,0,886,886,911,968
1532640888933919369,0,886,886,911,968
1532640888935322849,0,886,885,911,968
1532640888936736086,0,883,886,911,968
1532640888938331769,0,883,886,911,968
1532640888939659449,0,883,886,910,968
1532640888941115599,0,882,886,910,967
1532640888942663383,0,882,887,910,968
1532640888944042747,0,883,885,910,968
1532640888945457414,0,882,886,910,967
1532640889006628617,0,882,885,910,968
1532640889008081789,0,881,886,909,968
1532640889009513790,0,882,886,909,968
1532640889010925939,0,882,885,910,968
1532640889012302273,0,881,886,910,967
1532640889013827779,0,881,886,911,968
1532640889015280835,0,881,886,910,967
1532640889016766792,0,881,886,911,967
1532640889018324746,0,881,886,911,967
1532640889019843429,0,880,886,910,967
1532640889021369592,0,875,886,912,967
1532640889022758293,0,884,885,911,967
1532640889024202895,0,885,885,911,967
1532640889025639539,0,885,885,911,967
1532640889027079761,0,884,885,911,967
1532640889028504734,0,884,885,911,966
1532640889029961789,0,884,884,910,967
1532640889031440269,0,884,885,910,966
1532640889091047556,0,884,884,909,967
1532640889092542028,0,884,884,909,967
1532640889093934500,0,884,884,909,967
1532640889095395396,0,884,883,909,967
1532640889096803221,0,884,884,909,966
1532640889098216485,0,884,883,910,967
1532640889099778380,0,884,884,910,967
1532640889101292548,0,884,883,910,967
1532640889102689099,0,883,884,911,966
1532640889104017646,0,884,884,911,967
1532640889105347022,0,884,884,911,967
1532640889106658447,0,884,884,911,967
1532640889107981161,0,884,884,912,967
1532640889109653000,0,884,884,911,967
1532640889111045202,0,884,884,911,967
1532640889112374079,0,883,883,912,967
1532640889113803760,0,883,884,912,967
1532640889115144662,0,881,884,912,966
1532640889175355930,0,883,884,912,967
1532640889176747721,0,882,883,912,967
1532640889178041798,0,883,883,913,964
1532640889179445678,0,883,883,913,967
1532640889180896667,0,883,883,912,967
1532640889182448500,0,883,883,912,966
1532640889183800306,0,883,883,913,966
1532640889185183628,0,882,884,913,965
1532640889186668571,0,882,883,912,966
1532640889188091401,0,882,883,913,966
1532640889189550312,0,882,882,913,966
1532640889190941342,0,882,883,913,967
1532640889192239994,0,882,883,912,966
1532640889193682691,0,882,883,913,966
1532640889195050631,0,883,882,913,966
1532640889196515804,0,882,883,912,966
1532640889197838781,0,882,883,913,966
1532640889199100327,0,882,882,912,966
1532640889260252599,0,882,882,912,966
1532640889261851963,0,882,883,912,966
1532640889263325753,0,882,882,912,966
1532640889264791036,0,882,883,912,966
1532640889266297081,0,883,882,912,966
1532640889267645770,0,882,882,912,965
1532640889269053898,0,882,882,912,966
1532640889270410856,0,882,882,912,966
1532640889271944021,0,882,883,912,965
1532640889273315807,0,882,882,911,966
1532640889274804929,0,882,883,911,965
1532640889276184563,0,882,882,910,966
1532640889277652495,0,882,882,910,966
1532640889279022051,0,882,883,910,966
1532640889280381863,0,882,882,910,965
1532640889281826830,0,882,882,910,965
1532640889283264284,0,882,882,909,966
1532640889343956839,0,881,882,909,966
1532640889345370297,0,882,881,910,966
1532640889346812313,0,882,882,909,966
1532640889348195942,0,881,882,910,966
1532640889349617726,0,881,880,910,966
1532640889351116166,0,880,881,910,966
1532640889352740203,0,881,880,910,966
1532640889354033252,0,880,880,910,967
1532640889355398576,0,880,878,910,966
1532640889356897004,0,880,880,910,966
1532640889358273213,0,880,880,910,966
1532640889359900650,0,880,880,910,966
1532640889361214376,0,879,880,910,966
1532640889362621676,0,879,879,910,966
1532640889364020528,0,879,880,910,967
1532640889365524804,0,879,879,910,966
1532640889366871110,0,879,878,910,966
1532640889368317657,0,879,879,910,967
1532640889428185894,0,878,877,910,967
1532640889429532819,0,879,878,911,967
1532640889430813914,0,879,878,911,966
1532640889432239682,0,879,879,911,966
1532640889433659969,0,878,879,911,966
1532640889434955917,0,879,879,911,967
1532640889436374421,0,879,879,912,967
1532640889437901610,0,879,880,912,967
1532640889439334907,0,879,880,912,966
1532640889440834375,0,880,879,912,966
1532640889442268534,0,879,880,912,967
1532640889443925525,0,879,880,912,967
1532640889445382202,0,880,879,913,966
1532640889446854466,0,879,880,913,966
1532640889448262806,0,880,879,913,967
1532640889449744035,0,880,880,913,966
1532640889451137254,0,879,881,912,966
1532640889452568586,0,879,880,913,966
1532640889512637873,0,879,879,913,967
1532640889514041207,0,879,879,914,966
1532640889515635047,0,879,879,914,966
1532640889517024204,0,879,879,914,967
1532640889518453031,0,879,879,914,967
1532640889519838630,0,878,879,913,966
1532640889521154714,0,878,878,912,967
1532640889522745982,0,878,878,913,966
1532640889524166548,0,878,877,912,967
1532640889525717385,0,877,877,914,966
1532640889527321939,0,877,878,914,967
1532640889528747448,0,878,878,914,966
1532640889530201832,0,877,878,914,966
1532640889531472047,0,878,878,914,966
1532640889532796211,0,878,878,913,966
1532640889534144475,0,878,878,914,966
1532640889535505239,0,878,878,914,966
1532640889596837237,0,878,878,914,966
1532640889598280378,0,878,878,914,966
1532640889599621094,0,878,878,914,966
1532640889601095688,0,878,879,914,966
1532640889602496064,0,878,878,914,964
1532640889603814042,0,879,878,914,966
1532640889605216224,0,878,879,913,965
1532640889606609035,0,879,879,915,966
1532640889608388996,0,879,878,915,965
1532640889609700643,0,879,879,914,966
1532640889611161541,0,879,879,915,965
1532640889612640164,0,878,879,915,965
1532640889613987263,0,879,880,915,965
1532640889615328124,0,879,879,915,966
1532640889616697988,0,879,879,915,966
1532640889618053097,0,879,879,914,966
1532640889619352290,0,879,879,915,965
1532640889620687624,0,879,878,915,965
1532640889681199100,0,879,879,915,965
1532640889682582174,0,879,879,915,965
1532640889684046322,0,879,879,915,964
1532640889685334338,0,879,879,915,965
1532640889686906326,0,879,879,915,965
1532640889688296809,0,879,879,915,964
1532640889689720351,0,879,879,915,965
1532640889691229601,0,878,879,915,965
1532640889692684563,0,879,879,915,965
1532640889694105078,0,879,879,916,965
1532640889695410586,0,880,880,916,964
1532640889696985618,0,880,879,916,965
1532640889698274272,0,880,880,916,964
1532640889699637041,0,879,879,916,965
1532640889700995429,0,879,879,916,965
1532640889702326789,0,879,879,916,965
1532640889703664008,0,879,879,916,965
1532640889704985962,0,878,879,917,965
1532640889765499079,0,879,878,917,965
1532640889766874777,0,878,878,916,965
1532640889768300206,0,876,878,917,965
1532640889769680647,0,877,878,917,965
1532640889771053070,0,878,878,917,965
1532640889772514434,0,879,879,918,965
1532640889774044972,0,879,879,918,965
1532640889775474730,0,878,880,918,965
1532640889777049842,0,880,880,918,965
1532640889778543808,0,880,880,918,965
1532640889780020933,0,879,880,919,965
1532640889781403766,0,880,881,919,965
1532640889782768799,0,881,881,920,965
1532640889784171119,0,881,880,920,965
1532640889785561827,0,881,881,920,964
1532640889786904989,0,881,881,920,964
1532640889788390623,0,881,881,921,964
1532640889789794982,0,881,881,920,965
1532640889850160666,0,882,882,921,965
1532640889851550087,0,882,882,921,965
1532640889852920906,0,882,882,921,965
1532640889854430411,0,882,882,921,965
1532640889855825128,0,882,882,921,965
1532640889857251349,0,882,882,921,965
1532640889858587217,0,882,882,921,965
1532640889859999113,0,882,882,921,965
1532640889861514887,0,880,882,921,965
1532640889863008278,0,882,882,922,965
1532640889864341971,0,882,882,922,964
1532640889865660876,0,883,881,921,964
1532640889867211501,0,882,883,921,964
1532640889868471539,0,882,882,922,963
1532640889869796492,0,882,883,922,962
1532640889871111100,0,883,883,922,963
1532640889872479108,0,883,883,922,963
1532640889934067158,0,883,883,922,963
1532640889935465977,0,883,883,922,963
1532640889936826330,0,883,883,923,963
1532640889938292129,0,882,884,923,963
1532640889939737037,0,884,884,923,963
1532640889941269113,0,883,884,924,963
1532640889942695649,0,884,884,924,963
1532640889944030613,0,884,884,924,963
1532640889945427798,0,884,882,924,962
1532640889946936695,0,884,884,924,962
1532640889948527785,0,884,884,924,962
1532640889950036907,0,885,884,924,962
1532640889951462429,0,884,885,925,962
1532640889952811233,0,885,885,924,962
1532640889954313251,0,885,885,925,962
1532640889955790454,0,885,885,924,962
1532640889957341748,0,885,885,925,962
1532640889958811053,0,885,885,925,962
1532640890018232703,0,885,885,925,962
1532640890019839396,0,885,886,925,962
1532640890021192295,0,885,886,925,962
1532640890022673151,0,886,886,925,962
1532640890023994882,0,887,887,925,960
1532640890025498905,0,887,887,925,962
1532640890026869721,0,887,887,925,962
1532640890028354340,0,887,887,925,961
1532640890029832771,0,887,887,925,963
1532640890031275461,0,887,887,925,963
1532640890032717948,0,888,887,925,963
1532640890034130172,0,888,888,925,963
1532640890035474033,0,888,888,925,963
1532640890036865814,0,888,888,924,963
1532640890038278437,0,888,888,924,962
1532640890039668920,0,888,887,925,963
1532640890041094781,0,888,888,924,963
1532640890042492598,0,888,888,924,963
1532640890102584449,0,888,888,924,963
1532640890104082416,0,887,888,924,963
1532640890105535277,0,888,888,924,962
1532640890106988084,0,888,888,924,963
1532640890108504743,0,888,888,923,962
1532640890109950806,0,888,888,923,962
1532640890111383401,0,888,888,923,962
1532640890112719229,0,888,888,923,961
1532640890114405821,0,888,888,923,962
1532640890115961550,0,887,888,923,962
1532640890117252730,0,888,888,922,962
1532640890118784202,0,888,888,922,961
1532640890120091977,0,888,888,922,961
1532640890121527731,0,885,888,922,961
1532640890123047870,0,888,888,922,961
1532640890124415442,0,888,889,923,962
1532640890125878187,0,889,888,923,961
1532640890186865952,0,889,889,923,961
1532640890188371092,0,889,889,923,961
1532640890189810969,0,889,889,923,961
1532640890191273882,0,889,890,923,962
1532640890192679594,0,890,889,923,961
1532640890194157107,0,889,889,923,959
1532640890195696269,0,889,890,922,962
1532640890197097679,0,889,889,922,962
1532640890198657289,0,889,889,922,962
1532640890200023360,0,889,889,922,962
1532640890201447195,0,889,889,923,962
1532640890202909868,0,889,889,923,962
1532640890204355973,0,889,890,924,962
1532640890205759010,0,889,889,924,961
1532640890207207363,0,890,890,924,962
1532640890208651042,0,890,890,924,962
1532640890210064743,0,889,890,924,963
1532640890211462624,0,889,890,925,962
1532640890271211179,0,890,890,924,962
1532640890272539858,0,890,890,925,961
1532640890274006043,0,890,890,925,961
1532640890275472311,0,889,890,925,961
1532640890276929073,0,888,889,925,960
1532640890278364843,0,889,889,925,960
1532640890279720513,0,889,889,925,961
1532640890281016243,0,889,889,925,959
1532640890282365707,0,889,889,925,961
1532640890283965572,0,889,889,925,961
1532640890285239262,0,889,889,925,961
1532640890286720346,0,889,889,926,961
1532640890288089572,0,889,890,926,961
1532640890289468421,0,890,890,925,961
1532640890291051937,0,890,889,926,961
1532640890292293749,0,890,890,926,959
1532640890293581321,0,890,890,926,960
1532640890295069899,0,890,890,926,960
1532640890355580396,0,890,890,926,960
1532640890357000488,0,890,890,927,960
1532640890358324221,0,890,890,927,959
