%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1532640814753731567,0,0,0,0,0
1532640814755157174,0,0,0,0,0
1532640814756490929,0,0,0,0,0
1532640814757992156,0,0,0,0,0
1532640814759312890,0,0,0,0,0
1532640814760629239,0,0,0,0,0
1532640814762032801,0,0,0,0,0
1532640814763512677,0,0,0,0,0
1532640814764861679,0,0,0,0,0
1532640814824456936,0,0,0,0,0
1532640814825838198,0,0,0,0,0
1532640814827247242,0,0,0,0,0
1532640814828656325,0,0,0,0,0
1532640814830069727,0,0,0,0,0
1532640814831288041,0,0,0,0,0
1532640814832729836,0,0,0,0,0
1532640814834106523,0,0,0,0,0
1532640814835482336,0,0,0,0,0
1532640814836816423,0,0,0,0,0
1532640814838383369,0,0,0,0,0
1532640814839936660,0,0,0,0,0
1532640814841293284,0,0,0,0,0
1532640814842708199,0,0,0,0,0
1532640814844121443,0,0,0,0,0
1532640814845571944,0,0,0,0,0
1532640814846941593,0,0,0,0,0
1532640814848301234,0,0,0,0,0
1532640814908788990,0,0,0,0,0
1532640814910220911,0,0,0,0,0
1532640814911619771,0,0,0,0,0
1532640814912902036,0,0,0,0,0
1532640814914317349,0,0,0,0,0
1532640814915725530,0,0,0,0,0
1532640814917079373,0,0,0,0,0
1532640814918520204,0,0,0,0,0
1532640814920030353,0,0,0,0,0
1532640814921571009,0,0,0,0,0
1532640814923008642,0,0,0,0,0
1532640814924551709,0,0,0,0,0
1532640814925950830,0,0,0,0,0
1532640814927349198,0,0,0,0,0
1532640814928739015,0,0,0,0,0
1532640814930062382,0,0,0,0,0
1532640814931475398,0,0,0,0,0
1532640814992998067,0,0,0,0,0
1532640814994417300,0,0,0,0,0
1532640814995999375,0,0,0,0,0
1532640814997511087,0,0,0,0,0
1532640814998909786,0,0,0,0,0
1532640815000225775,0,0,0,0,0
1532640815001680597,0,0,0,0,0
1532640815003045748,0,0,0,0,0
1532640815004534725,0,0,0,0,0
1532640815005917029,0,0,0,0,0
1532640815007366765,0,0,0,0,0
1532640815008753229,0,0,0,0,0
1532640815010163637,0,0,0,0,0
1532640815011709180,0,0,0,0,0
1532640815013343355,0,0,0,0,0
1532640815014729987,0,3,0,0,0
1532640815016165238,0,0,0,0,0
1532640815017575626,0,0,0,0,0
1532640815077308734,0,0,0,0,0
1532640815078677663,0,0,0,0,0
1532640815080010925,0,0,0,0,0
1532640815081426371,0,0,0,0,0
1532640815082835950,0,0,0,0,0
1532640815084232817,0,0,0,0,0
1532640815085622892,0,0,0,0,0
1532640815087045031,0,0,0,0,0
1532640815088392269,0,0,0,0,0
1532640815089965628,0,0,0,0,0
1532640815091431961,0,0,0,0,0
1532640815092828430,0,0,0,0,3
1532640815094402101,0,0,0,0,0
1532640815095792351,0,0,0,0,0
1532640815097255252,0,0,0,0,0
1532640815098778894,0,0,0,0,0
1532640815100278916,0,0,0,0,0
1532640815101649476,0,0,0,0,0
1532640815161589696,0,0,0,0,0
1532640815163140180,0,0,0,0,0
1532640815164636501,0,0,0,0,0
1532640815166070870,0,0,0,0,0
1532640815167526614,0,0,0,0,0
1532640815168837885,0,0,0,0,0
1532640815170212622,0,0,0,0,0
1532640815171619808,0,0,0,0,0
1532640815172972965,0,0,0,0,0
1532640815174500907,0,0,0,0,0
1532640815176082985,0,0,0,0,0
1532640815177459053,0,0,0,0,0
1532640815178770724,0,0,0,0,0
1532640815180111598,0,0,0,0,0
1532640815181468405,0,0,0,0,0
1532640815182843905,0,0,0,0,0
1532640815184252498,0,0,0,0,0
1532640815185585570,0,0,0,0,0
1532640815246546442,0,0,0,0,0
1532640815248017862,0,0,0,0,0
1532640815249637109,0,0,0,0,0
1532640815250974889,0,0,0,0,0
1532640815252432833,0,0,0,0,0
1532640815253816967,0,0,0,0,0
1532640815255247149,0,0,0,0,0
1532640815256618231,0,0,0,0,0
1532640815258094348,0,0,0,0,0
1532640815259533578,0,0,0,0,0
1532640815260850469,0,0,0,0,0
1532640815262193738,0,0,0,0,0
1532640815263528624,0,0,0,0,0
1532640815264960485,0,0,0,0,0
1532640815266307828,0,0,0,0,0
1532640815267608788,0,0,0,0,0
1532640815269032533,0,0,0,0,0
1532640815330049916,0,0,0,0,0
1532640815331511490,0,0,0,0,0
1532640815332889581,0,0,0,0,0
1532640815334335992,0,0,0,0,0
1532640815335731200,0,0,0,0,0
1532640815337114763,0,0,0,0,0
1532640815338551986,0,0,0,0,0
1532640815340132984,0,0,0,0,0
1532640815341573123,0,0,0,0,0
1532640815343051774,0,0,0,0,0
1532640815344528588,0,0,0,0,0
1532640815345922359,0,0,0,0,0
1532640815347346066,0,0,0,0,0
1532640815348771212,0,0,0,0,0
1532640815350268139,0,0,0,0,0
1532640815351672285,0,0,0,0,0
1532640815353019816,0,0,0,0,0
1532640815354426804,0,0,0,0,0
1532640815414538977,0,0,0,0,0
1532640815415977994,0,0,0,0,0
1532640815417265418,0,0,0,0,0
1532640815418721596,0,0,0,3,0
1532640815420350953,0,0,0,0,0
1532640815421887308,0,0,0,0,0
1532640815423279109,0,0,0,0,0
1532640815424620720,0,0,0,0,0
1532640815426016042,0,0,0,0,0
1532640815427411586,0,0,0,0,0
1532640815428780805,0,0,0,0,0
1532640815430150388,0,0,0,0,0
1532640815431477887,0,0,0,0,0
1532640815432797295,0,0,0,0,0
1532640815434143086,0,0,0,0,0
1532640815435488404,0,0,0,0,0
1532640815436786912,0,0,0,0,0
1532640815438103084,0,0,0,0,0
1532640815498795816,0,0,0,0,0
1532640815500173163,0,0,0,0,0
1532640815501537512,0,0,0,0,0
1532640815502934364,0,0,0,0,0
1532640815504358901,0,0,0,0,0
1532640815505899611,0,0,0,0,0
1532640815507279102,0,0,0,0,0
1532640815508664381,0,0,0,0,0
1532640815510031832,0,0,0,0,0
1532640815511508829,0,0,0,0,0
1532640815512769666,0,0,0,0,0
1532640815514153083,0,0,0,0,0
1532640815515450625,0,0,0,0,0
1532640815516784471,0,0,0,0,0
1532640815518099500,0,0,0,0,0
1532640815519393506,0,0,0,0,0
1532640815520742661,0,0,0,0,0
1532640815583031339,0,0,0,0,0
1532640815584405125,0,0,0,0,0
1532640815585861065,0,0,0,0,0
1532640815587347656,0,0,0,0,0
1532640815588740121,0,0,0,0,0
1532640815590090275,0,0,0,0,0
1532640815591470746,0,0,0,0,0
1532640815592952121,0,0,0,0,0
1532640815594378900,0,0,0,0,0
1532640815595896038,0,0,0,0,0
1532640815597479926,0,0,0,0,0
1532640815598949540,0,0,0,0,0
1532640815600490226,0,0,0,0,0
1532640815601980141,0,0,0,0,0
1532640815603356420,0,0,0,0,0
1532640815604776547,0,0,0,0,0
1532640815606086678,0,0,0,0,0
1532640815607425402,0,0,0,0,0
1532640815667312710,0,0,0,0,0
1532640815668772211,0,0,0,0,0
1532640815670190360,0,0,0,0,0
1532640815671589075,0,0,0,0,0
1532640815672986118,0,0,0,0,0
1532640815674435417,0,0,0,0,0
1532640815675830526,0,0,0,0,0
1532640815677281404,0,0,0,0,0
1532640815678675648,0,0,2,0,0
1532640815680263416,0,0,0,0,0
1532640815681745888,0,0,0,0,0
1532640815683209879,0,0,0,0,0
1532640815684716137,0,0,0,0,0
1532640815686156620,0,0,0,0,0
1532640815687609268,0,0,0,0,0
1532640815689057545,0,0,0,0,0
1532640815690441995,0,0,0,0,0
1532640815691897240,0,0,0,0,0
1532640815751564560,0,0,0,0,0
1532640815753009821,0,0,0,0,0
1532640815754395921,0,0,0,0,0
1532640815755797352,0,0,0,0,0
1532640815757210721,0,0,0,0,0
1532640815758604579,0,0,0,0,0
1532640815760026200,0,0,0,0,0
1532640815761509809,0,0,0,0,0
1532640815762906589,0,0,0,0,0
1532640815764271673,0,0,0,0,0
1532640815765673308,0,0,0,0,0
1532640815767053343,0,0,0,0,0
1532640815768451079,0,0,0,0,0
1532640815769811733,0,0,0,0,0
1532640815771143782,0,0,0,0,0
1532640815772576640,0,0,0,0,0
